subscription_id,account_id,plan,mrr,currency,start_date,end_date
S000001924,A0000131,basic,29.77,USD,2022-01-14,2023-08-06
S000001925,A0003948,free,0.0,USD,2023-01-23,2024-03-23
S000001926,A0005719,pro,495.27,EUR,2022-06-20,2023-09-26
S000001927,A0002086,basic,93.1,EUR,2023-04-03,2023-08-01
S000001928,A0005727,basic,449.32,USD,2023-05-24,2023-11-05
S000001929,A0005588,basic,30.29,USD,2022-10-19,2023-01-16
S000001930,A0003606,enterprise,521.81,EUR,2023-05-16,2023-08-13
S000001931,A0001171,free,0.0,USD,2022-09-17,2022-12-22
S000001932,A0004427,enterprise,27.76,EUR,2022-08-25,2023-09-01
S000001933,A0003177,enterprise,204.28,EUR,2022-02-18,2022-09-05
S000001934,A0005175,pro,523.25,EUR,2023-05-18,2024-02-02
S000001935, A0005546 ,pro,31.47,EUR,2022-03-09,2022-06-29
S000001936,A0002680,free,182.97,USD,2023-08-04,2024-02-24
S000001937,A0001740,enterprise,202.22,USD,2023-04-27,2023-06-19
S000001938,A0003823,basic,100.41,USD,2023-06-18,2023-09-13
S000001939,A0005818,basic,101.77,USD,2023-06-26,2023-10-27
S000001940,A0001970,pro,31.24,EUR,2022-04-20,2022-07-05
S000001941,A0000419,free,0.0,EUR,2022-01-22,2022-08-08
S000001942,A0001889,pro,93.9,USD,2022-01-21,2022-03-02
S000001943,A0004001,basic,106.95,EUR,2022-11-14,2024-07-06
S000001944,A0005518,pro,181.81,USD,2022-07-26,2023-05-25
S000001945,A0004104,free,466.64,USD,2023-08-07,2024-01-16
S000001946,A0004002,free,107.49,USD,2024-01-13,2024-05-13
S000001947,A0001933,basic,198.15,EUR,2022-05-03,2023-10-10
S000001948,A0003269,basic,0.0,USD,2023-01-04,2024-03-21
S000001949,A0000463,enterprise,481.6,USD,2023-04-21,2024-10-24
S000001950,A0004136,free,0.0,EUR,2022-03-11,2022-07-11
S000001951,A0005619,pro,26.7,USD,2024-07-15,2025-12-21
S000001952,A0004602,free,104.84,EUR,2022-02-05,2023-02-02
S000001953,A0004146,enterprise,89.89,EUR,2023-05-25,2024-08-24
S000001954,A0001061,free,539.19,EUR,2022-01-01,2022-09-15
S000001955,A0000884,basic,0.0,USD,2024-08-20,2024-11-28
S000001956,A0002257,enterprise,475.5,EUR,2022-10-03,2023-08-25
S000001957,A0000750,enterprise,0.0,USD,2023-07-17,2024-08-21
S000001958,A0001905,enterprise,498.07,USD,2023-05-06,2024-05-15
S000001959,A0001971,enterprise,102.72,USD,2023-01-27,2023-07-23
S000001960,A0004135,pro,197.36,USD,2022-10-26,2023-12-30
S000001961,A0002410,pro,546.95,EUR,2023-05-09,2024-03-06
S000001962,A0005601,free,516.25,EUR,2022-06-13,2023-05-22
S000001963,A0003228,free,0.0,USD,2022-12-07,2023-11-21
S000001964,A0001560,pro,30.51,EUR,2022-01-25,2022-11-18
S000001965,A0003287,pro,521.56,EUR,2024-02-11,2024-05-23
S000001966,A0001331,basic,28.18,USD,2022-01-20,2023-05-20
S000001967,A0003398,enterprise,0.0,USD,2022-11-14,2023-09-07
S000001968,A0002431,enterprise,0.0,EUR,2024-05-10,2024-07-21
S000001969,A0004087,pro,30.76,EUR,2022-12-29,2024-05-15
S000001970,A0004321,enterprise,95.7,EUR,2023-05-16,2024-02-22
S000001971,A0002377,basic,0.0,USD,2022-11-03,2023-11-18
S000001972,A0004825,enterprise,94.05,USD,2023-01-13,2023-06-26
S000001973,A0001301,basic,31.88,EUR,2023-06-20,2024-09-02
S000001974,A0000892,basic,27.16,EUR,2022-02-16,2022-10-20
S000001975,A0005963,pro,108.7,EUR,2022-01-23,2023-02-24
S000001976,A0000248,enterprise,189.64,EUR,2023-10-12,2023-12-09
S000001977,A0000925,pro,97.62,EUR,2024-07-26,2025-03-18
S000001978,A0001794,basic,0.0,USD,2024-06-04,2024-11-04
S000001979,A0005774,enterprise,105.39,EUR,2024-02-24,2024-10-31
S000001980,A0003130,free,107.0,EUR,2023-11-05,2024-11-27
S000001981, A0000657 ,basic,0.0,EUR,2022-01-29,2022-10-28
S000001982,A0001371,basic,208.51,USD,2024-01-18,2024-03-01
S000001983,A0001232,enterprise,0.0,USD,2024-09-01,2025-03-06
S000001984,A0004553,pro,489.93,EUR,2023-03-11,2023-04-25
S000001985,A0002246,enterprise,511.16,USD,2024-02-14,2025-06-04
S000001986,A0001977,pro,30.77,EUR,2024-06-17,2025-04-07
S000001987,A0004092,enterprise,31.25,USD,2023-03-09,2023-09-13
S000001988,A0001390,enterprise,218.79,USD,2022-04-23,2023-07-05
S000001989,A0001771,basic,206.88,USD,2024-06-25,2025-09-16
S000001990,A0003978,basic,99.31,EUR,2024-07-22,2024-10-28
S000001991,A0002989,enterprise,104.47,USD,2024-06-30,2025-05-15
S000001992,A0002839,free,92.22,USD,2024-09-25,2024-12-26
S000001993,A0000838,basic,105.42,EUR,2022-05-29,2023-08-24
S000001994, A0004003 ,free,106.18,EUR,2023-05-08,2024-11-07
S000001995,A0005458,enterprise,29.43,USD,2024-07-21,2024-10-03
S000001996,A0000991,pro,89.32,EUR,2023-01-22,2023-10-24
S000001997,A0004082,pro,547.75,USD,2024-02-05,2024-08-12
S000001998,A0000318,pro,99.2,USD,2024-02-13,2024-05-22
S000001999,A0004433,free,533.38,EUR,2024-05-10,2025-11-28
S000002000,A0000182,enterprise,541.34,USD,2023-12-07,2024-07-07
S000002001,A0000586,enterprise,216.63,USD,2023-12-23,2024-10-10
S000002002, A0002122 ,basic,26.19,USD,2022-05-20,2023-05-08
S000002003,A0003600,free,196.8,USD,2024-02-28,2025-10-01
S000002004,A0002523,basic,0.0,USD,2022-02-15,2023-07-02
S000002005,A0004516,enterprise,184.18,USD,2022-07-09,2023-03-26
S000002006,A0003664,enterprise,535.2,USD,2023-05-07,2023-11-28
S000002007,A0002429,enterprise,98.3,EUR,2024-01-18,2025-02-12
S000002008,A0000989,enterprise,183.15,EUR,2024-01-09,2025-04-24
S000002009,A0002364,pro,0.0,EUR,2024-01-16,2024-05-02
S000002010,A0002994,free,0.0,EUR,2022-04-05,2023-07-31
S000002011,A0005998,free,196.43,EUR,2023-03-15,2024-03-05
S000002012,A0003496,free,93.79,EUR,2024-04-06,2025-07-07
S000002013,A0001113,free,0.0,EUR,2024-07-06,2025-12-10
S000002014,A0005399,enterprise,200.48,EUR,2022-03-11,2022-08-21
S000002015,A0004599,basic,0.0,EUR,2024-06-04,2025-09-06
S000002016,A0002713,free,199.53,EUR,2023-01-17,2024-04-19
S000002017,A0001946,free,0.0,EUR,2022-11-01,2023-07-24
S000002018,A0000774,pro,0.0,USD,2024-08-08,2025-03-26
S000002019,A0005695,free,28.87,EUR,2024-04-16,2025-07-28
S000002020,A0000251,basic,529.52,EUR,2023-04-16,2024-10-01
S000002021,A0002155,pro,97.04,EUR,2024-03-19,2025-03-14
S000002022,A0005720,free,0.0,USD,2022-05-10,2022-11-17
S000002023,A0002502,pro,91.07,USD,2024-01-06,2024-09-05
S000002024,A0005825,free,103.81,EUR,2022-08-17,2023-02-02
S000002025,A0001453,enterprise,191.65,USD,2023-02-04,2023-04-22
S000002026,A0000107,pro,102.02,EUR,2022-12-26,2023-09-15
S000002027,A0002046,basic,218.38,USD,2024-07-24,2025-01-21
S000002028,A0000864,free,495.98,EUR,2022-06-14,2022-09-02
S000002029,A0005432,pro,96.93,EUR,2023-05-05,2023-07-23
S000002030,A0002552,basic,486.22,USD,2023-10-24,2024-06-24
S000002031,A0003457,free,92.51,EUR,2024-06-05,2025-07-12
S000002032,A0001404,basic,99.41,EUR,2022-03-05,2023-04-27
S000002033,A0003602,enterprise,26.32,USD,2024-05-08,2025-10-01
S000002034,A0000073,basic,454.76,EUR,2022-10-12,2024-05-13
S000002035,A0004132,enterprise,520.35,EUR,2024-04-22,2025-06-04
S000002036,A0003265,basic,184.53,USD,2023-09-22,2024-08-09
S000002037,A0000375,free,31.86,USD,2024-04-16,2025-02-17
S000002038,A0003198,basic,199.99,USD,2023-12-26,2024-12-28
S000002039,A0000065,basic,505.05,EUR,2022-10-31,2023-07-21
S000002040,A0000187,pro,190.49,EUR,2023-05-24,2024-02-07
S000002041,A0001084,enterprise,194.16,EUR,2024-08-23,2025-11-05
S000002042,A0001413,pro,481.06,USD,2024-05-04,2025-10-23
S000002043,A0002597,basic,99.22,EUR,2023-01-09,2024-08-31
S000002044,A0003847,basic,26.45,EUR,2022-08-16,2023-06-09
S000002045,A0004922,basic,28.4,EUR,2024-01-30,2024-08-05
S000002046,A0004749,free,31.79,EUR,2024-03-25,2025-11-10
S000002047, A0000121 ,enterprise,106.2,USD,2024-09-06,2024-10-06
S000002048,A0003531,pro,31.69,EUR,2022-10-05,2024-03-07
S000002049,A0002560,basic,94.41,EUR,2024-06-06,2025-05-23
S000002050,A0005048,pro,184.24,EUR,2023-09-12,2024-10-31
S000002051,A0002058,basic,0.0,USD,2024-02-04,2024-07-13
S000002052,A0003306,basic,95.43,EUR,2022-10-17,2024-03-04
S000002053,A0005513,enterprise,30.68,EUR,2023-05-17,2024-09-09
S000002054,A0000038,pro,105.92,EUR,2022-09-01,2024-02-07
S000002055,A0004206,pro,183.89,EUR,2022-08-21,2023-05-20
S000002056,A0000685,pro,26.52,EUR,2022-05-15,2023-06-21
S000002057,A0002348,free,210.34,EUR,2022-06-10,2023-06-25
S000002058,A0003844,pro,93.42,EUR,2024-03-31,2025-11-11
S000002059,A0000982,enterprise,0.0,USD,2022-08-21,2023-07-06
S000002060, A0002891 ,basic,0.0,USD,2022-12-26,2024-07-17
S000002061,A0001238,enterprise,456.87,USD,2023-12-25,2025-01-16
S000002062,A0004223,enterprise,203.52,EUR,2023-08-23,2024-05-04
S000002063,A0003115,basic,200.32,EUR,2022-06-19,2022-12-05
S000002064,A0002056,basic,0.0,EUR,2023-12-10,2025-01-07
S000002065,A0003584,enterprise,190.76,EUR,2022-11-18,2024-05-14
S000002066,A0000946,pro,103.26,EUR,2023-06-29,2024-04-29
S000002067,A0000205,enterprise,217.43,EUR,2024-08-28,2025-09-25
S000002068,A0001186,pro,0.0,EUR,2024-08-29,2024-11-07
S000002069,A0003436,basic,0.0,USD,2023-12-08,2024-08-11
S000002070,A0005533,basic,0.0,USD,2024-04-27,2025-09-26
S000002071,A0000538,pro,0.0,USD,2023-12-31,2024-12-22
S000002072,A0000103,enterprise,203.65,EUR,2024-02-19,2024-11-24
S000002073, A0003348 ,basic,0.0,USD,2022-11-08,2024-06-01
S000002074,A0003102,basic,208.3,EUR,2023-05-24,2023-10-30
S000002075,A0001372,basic,27.9,USD,2022-09-06,2022-11-18
S000002076,A0005051,free,0.0,EUR,2023-06-15,2023-10-23
S000002077,A0005088,pro,0.0,USD,2022-04-06,2023-09-26
S000002078,A0000489,pro,469.87,EUR,2023-08-05,2024-04-13
S000002079,A0004842,enterprise,95.91,USD,2023-11-25,2025-03-30
S000002080,A0001984,basic,31.43,USD,2023-03-18,2023-08-17
S000002081,A0002570,enterprise,31.5,USD,2023-11-26,2024-01-27
S000002082,A0001831,free,481.6,EUR,2022-06-03,2024-01-12
S000002083,A0002605,pro,190.78,USD,2024-08-21,2025-04-09
S000002084,a0000345,basic,518.18,USD,2022-06-02,2023-10-09
S000002085,A0000276,free,95.23,USD,2023-08-10,2023-09-11
S000002086,A0004312,free,31.31,EUR,2023-03-23,2023-10-25
S000002087,A0005772,pro,94.93,USD,2022-12-29,2023-11-01
S000002088,A0004874,pro,504.66,EUR,2022-04-04,2022-09-07
S000002089,A0001516,basic,104.37,EUR,2024-01-30,2024-07-22
S000002090,A0001279,basic,210.97,EUR,2024-07-09,2025-06-11
S000002091,A0004461,enterprise,209.58,USD,2022-08-27,2023-01-02
S000002092,A0004602,pro,468.19,USD,2023-09-26,2024-09-07
S000002093,a0001800,free,0.0,EUR,2023-11-17,2024-05-01
S000002094,A0005520,enterprise,476.19,EUR,2022-03-18,2023-07-14
S000002095,A0005331,free,0.0,EUR,2022-10-17,2023-10-15
S000002096,A0003394,basic,30.73,USD,2023-12-03,2024-05-21
S000002097,A0001633,free,486.08,EUR,2022-03-09,2022-08-07
S000002098,A0001135,pro,98.15,EUR,2024-05-22,2025-11-17
S000002099,A0000327,enterprise,94.39,USD,2023-02-04,2023-12-25
S000002100,A0003875,basic,27.67,EUR,2022-09-30,2023-01-29
S000002101,A0002250,pro,26.47,EUR,2023-07-19,2024-09-28
S000002102,a0001731,free,93.01,USD,2023-05-11,2024-06-17
S000002103,A0004981,pro,0.0,USD,2023-03-09,2023-10-20
S000002104,A0005283,free,519.5,USD,2023-10-01,2024-11-12
S000002105,A0004205,basic,0.0,EUR,2023-07-13,2024-10-07
S000002106,a0001357,pro,207.29,USD,2022-05-31,2023-09-21
S000002107,A0002209,basic,199.7,USD,2022-06-06,2023-09-27
S000002108,A0002236,basic,26.49,EUR,2022-09-22,2023-04-08
S000002109,A0000766,free,189.15,USD,2023-05-17,2024-05-14
S000002110,A0000266,enterprise,183.6,EUR,2022-12-24,2023-09-14
S000002111,A0003430,pro,0.0,USD,2022-08-31,2023-04-12
S000002112,A0000433,pro,0.0,EUR,2023-12-23,2024-06-03
S000002113, A0003064 ,pro,456.01,USD,2022-10-30,2023-10-02
S000002114,A0003004,basic,29.89,USD,2023-07-22,2023-09-15
S000002115,A0000605,pro,91.59,USD,2022-06-15,2023-12-10
S000002116,A0004895,enterprise,0.0,EUR,2023-04-26,2023-08-05
S000002117,A0005955,basic,207.97,USD,2024-02-28,2024-06-09
S000002118,A0001128,pro,500.35,USD,2022-07-16,2023-07-14
S000002119,A0002634,enterprise,28.08,USD,2022-05-18,2022-08-22
S000002120,A0005847,pro,26.72,EUR,2023-11-13,2025-04-17
S000002121,A0004999,free,202.69,USD,2022-04-04,2022-08-23
S000002122,A0005403,free,91.96,USD,2023-03-28,2024-09-17
S000002123,A0001298,enterprise,26.33,USD,2022-07-12,2022-12-30
S000002124,A0000282,enterprise,185.37,USD,2022-06-20,2023-12-18
S000002125,A0005912,enterprise,27.48,USD,2024-04-21,2025-11-17
S000002126,A0005394,free,96.15,EUR,2024-03-25,2025-10-30
S000002127,A0004542,pro,0.0,EUR,2023-01-16,2024-06-16
S000002128,A0001020,enterprise,0.0,USD,2023-02-04,2023-08-02
S000002129,A0004174,free,0.0,USD,2022-06-10,2023-05-05
S000002130,A0000378,enterprise,0.0,EUR,2023-08-12,2023-11-25
S000002131,A0000450,basic,516.62,EUR,2022-06-13,2023-03-19
S000002132,A0001766,basic,31.29,USD,2024-05-13,2025-01-28
S000002133,A0002247,pro,0.0,USD,2023-07-04,2024-10-10
S000002134,A0000075,basic,107.48,USD,2023-10-07,2024-01-11
S000002135,A0005203,basic,92.91,USD,2024-06-01,2025-06-23
S000002136,A0005886,basic,102.43,EUR,2024-05-01,2025-05-26
S000002137,A0004533,basic,459.67,EUR,2024-09-06,2025-07-27
S000002138,A0003823,free,27.62,USD,2024-04-02,2024-08-14
S000002139,A0004170,enterprise,95.5,EUR,2022-03-27,2023-04-06
S000002140,A0004220,free,31.2,EUR,2022-02-20,2023-10-09
S000002141,A0002513,pro,504.23,USD,2022-08-20,2023-02-20
S000002142,A0003993,basic,501.69,USD,2024-02-18,2024-10-16
S000002143, A0002617 ,free,104.06,EUR,2022-08-04,2024-01-06
S000002144,A0000596,pro,0.0,EUR,2023-01-14,2023-08-14
S000002145,A0005675,pro,454.69,USD,2023-02-09,2023-08-07
S000002146,A0003795,enterprise,218.44,EUR,2022-09-25,2022-10-31
S000002147,A0004577,free,185.96,EUR,2022-04-30,2023-09-15
S000002148,A0005210,enterprise,98.32,USD,2023-10-24,2024-07-11
S000002149,A0003572,basic,214.3,USD,2022-06-10,2023-01-17
S000002150,A0003509,pro,94.47,USD,2022-07-01,2024-02-15
S000002151,A0005772,pro,0.0,EUR,2024-01-24,2024-03-20
S000002152,A0002392,free,27.38,EUR,2022-10-15,2024-04-01
S000002153,A0005944,basic,97.72,USD,2022-12-24,2023-03-13
S000002154, A0001772 ,free,183.81,EUR,2022-10-27,2023-02-13
S000002155,A0004641,basic,0.0,EUR,2022-03-23,2022-09-02
S000002156, A0002646 ,enterprise,0.0,EUR,2023-05-11,2024-07-17
S000002157,A0000723,free,511.16,USD,2024-05-17,2025-01-31
S000002158,A0005827,enterprise,0.0,USD,2022-08-29,2022-12-05
S000002159,A0001176,enterprise,510.74,USD,2022-07-09,2023-09-08
S000002160,A0000480,free,0.0,USD,2022-05-27,2023-11-16
S000002161,A0001210,free,209.22,USD,2024-02-13,2024-12-01
S000002162,A0005822,basic,31.83,USD,2023-03-28,2023-07-31
S000002163,A0004515,basic,199.3,USD,2023-10-13,2024-08-08
S000002164,A0004519,basic,93.21,USD,2023-05-10,2024-11-26
S000002165,A0003757,free,533.42,USD,2024-04-29,2024-08-16
S000002166,A0002228,free,31.67,EUR,2023-07-03,2024-12-27
S000002167,A0000505,enterprise,190.49,EUR,2024-06-25,2025-06-18
S000002168,A0002538,free,0.0,USD,2023-05-14,2023-10-27
S000002169,A0001644,basic,26.36,USD,2023-08-09,2024-03-27
S000002170,A0003510,free,100.81,EUR,2022-03-15,2022-11-26
S000002171,A0000478,pro,26.29,EUR,2022-01-22,2023-01-20
S000002172,A0000471,basic,546.1,EUR,2024-05-10,2025-05-04
S000002173,A0005334,pro,31.85,EUR,2024-01-10,2024-07-02
S000002174,a0002837,pro,217.09,EUR,2022-05-24,2023-08-22
S000002175,A0002655,free,0.0,USD,2023-11-10,2024-08-13
S000002176,A0005025,free,26.24,EUR,2023-08-03,2025-03-19
S000002177,A0002797,basic,90.53,EUR,2023-02-24,2023-11-11
S000002178,A0001269,pro,101.17,EUR,2024-01-24,2024-06-04
S000002179,A0000171,free,0.0,USD,2022-11-03,2024-01-14
S000002180,A0004873,free,28.9,USD,2022-06-29,2023-05-24
S000002181,A0003976,basic,493.83,USD,2024-06-19,2025-12-20
S000002182,A0002454,free,106.24,EUR,2024-04-13,2024-09-18
S000002183,A0003497,enterprise,542.23,USD,2023-10-01,2025-04-13
S000002184,A0001071,free,510.89,EUR,2023-04-08,2024-05-09
S000002185,A0004333,free,28.93,USD,2022-04-24,2023-11-30
S000002186,A0003240,free,29.79,USD,2022-11-09,2022-12-12
S000002187,A0001475,basic,0.0,USD,2023-04-16,2024-10-22
S000002188,A0005996,enterprise,454.89,USD,2023-01-07,2024-03-17
S000002189,A0003354,pro,0.0,USD,2022-03-04,2023-08-19
S000002190,A0003893,basic,27.87,USD,2024-08-21,2025-12-29
S000002191,A0003168,free,0.0,USD,2022-12-11,2023-03-13
S000002192, A0003496 ,basic,0.0,USD,2023-02-02,2024-01-19
S000002193,A0002737,basic,94.98,USD,2024-03-24,2025-08-15
S000002194,A0004826,free,29.37,USD,2023-02-21,2024-05-07
S000002195,A0003409,basic,102.44,EUR,2023-12-28,2025-05-22
S000002196,A0004816,free,212.5,USD,2023-10-11,2025-02-20
S000002197,A0005750,basic,91.99,EUR,2023-12-03,2024-10-12
S000002198,A0003126,enterprise,29.24,USD,2022-09-15,2023-06-09
S000002199,A0000519,pro,28.92,USD,2022-01-29,2023-05-28
S000002200,A0005510,basic,27.8,EUR,2022-05-04,2022-11-15
S000002201,A0003035,free,207.86,EUR,2023-04-24,2024-11-27
S000002202,A0003423,basic,496.76,EUR,2024-02-27,2025-01-11
S000002203, A0002189 ,basic,546.93,EUR,2023-10-15,2024-02-06
S000002204,A0002340,enterprise,477.46,USD,2024-05-01,2025-04-26
S000002205,A0001019,free,30.7,EUR,2024-02-07,2025-04-07
S000002206,A0003448,pro,102.46,EUR,2022-08-12,2023-12-27
S000002207,A0003554,enterprise,27.65,EUR,2024-01-18,2025-01-30
S000002208,A0005428,pro,213.11,EUR,2022-05-22,2023-08-31
S000002209,A0002538,free,0.0,USD,2022-02-05,2022-09-22
S000002210,A0003469,pro,0.0,EUR,2023-01-09,2023-12-28
S000002211,A0004509,free,0.0,USD,2023-09-09,2023-12-08
S000002212,A0004903,pro,185.9,EUR,2023-05-13,2024-06-06
S000002213,A0001413,free,0.0,USD,2022-11-23,2024-06-18
S000002214,A0001466,enterprise,106.93,EUR,2023-08-17,2024-04-03
S000002215,A0000560,enterprise,196.72,EUR,2023-01-18,2024-05-07
S000002216,A0002823,free,198.49,EUR,2024-02-15,2024-07-09
S000002217,A0000960,free,91.85,EUR,2022-09-14,2023-05-17
S000002218,A0002034,enterprise,185.97,EUR,2024-09-14,2025-11-12
S000002219,A0000432,free,495.73,USD,2023-05-09,2024-09-04
S000002220,A0002128,enterprise,0.0,USD,2023-12-06,2024-03-09
S000002221,A0003242,free,205.28,USD,2024-05-05,2024-06-04
S000002222,A0000854,free,28.57,USD,2024-01-06,2024-02-25
S000002223,a0003195,free,511.43,USD,2023-10-22,2024-10-17
S000002224,A0000080,pro,494.87,EUR,2023-06-28,2023-11-02
S000002225,A0005870,free,101.3,EUR,2022-10-27,2023-05-24
S000002226,A0005622,free,0.0,USD,2024-06-23,2025-05-14
S000002227,A0004780,enterprise,0.0,EUR,2022-11-25,2023-08-31
S000002228,A0001187,basic,0.0,EUR,2022-03-06,2022-11-25
S000002229,A0000361,basic,94.66,USD,2024-08-26,2025-08-30
S000002230,A0004358,free,0.0,EUR,2022-12-16,2023-09-30
S000002231,A0001870,free,508.31,USD,2023-06-13,2023-08-04
S000002232,A0003836,pro,186.06,EUR,2023-08-11,2024-04-21
S000002233,A0002896,basic,0.0,EUR,2024-09-07,2024-11-10
S000002234,A0005499,free,97.82,EUR,2023-01-11,2023-05-01
S000002235,A0005194,pro,100.62,EUR,2024-01-05,2025-02-19
S000002236,A0002195,free,0.0,EUR,2024-04-11,2024-10-22
S000002237, A0002196 ,pro,92.7,USD,2022-10-31,2022-12-06
S000002238,A0001925,basic,0.0,USD,2023-06-04,2024-08-05
S000002239,A0002981,pro,0.0,EUR,2022-08-07,2023-01-08
S000002240,A0003011,basic,0.0,EUR,2023-07-24,2024-08-25
S000002241,A0002109,pro,503.94,USD,2023-02-17,2023-08-23
S000002242,A0004270,enterprise,211.13,EUR,2023-05-07,2024-03-10
S000002243,A0002089,pro,29.75,EUR,2022-12-27,2023-09-04
S000002244,A0000552,pro,28.59,EUR,2023-02-24,2023-05-29
S000002245,A0001754,pro,30.91,EUR,2023-12-16,2024-05-06
S000002246,A0002082,enterprise,105.13,EUR,2022-07-01,2023-12-31
S000002247,A0005836,free,213.89,USD,2023-12-31,2025-08-12
S000002248,A0001726,enterprise,0.0,EUR,2023-03-04,2023-07-25
S000002249,A0003037,pro,28.05,USD,2023-08-16,2024-02-12
S000002250,A0005057,pro,211.64,EUR,2022-01-03,2023-06-26
S000002251,A0000150,enterprise,93.6,EUR,2023-11-07,2024-05-13
S000002252,A0001330,pro,534.81,EUR,2023-06-17,2024-04-26
S000002253,A0000191,enterprise,93.77,EUR,2024-08-13,2025-02-07
S000002254,A0002788,basic,94.55,EUR,2023-03-14,2023-10-07
S000002255,A0004924,free,91.94,EUR,2024-08-31,2025-06-17
S000002256,A0005531,free,29.01,USD,2022-02-18,2022-11-01
S000002257,A0000539,free,0.0,EUR,2023-08-09,2023-12-18
S000002258,A0000529,enterprise,203.65,USD,2024-03-29,2024-12-31
S000002259,A0003450,enterprise,0.0,EUR,2022-12-06,2024-03-01
S000002260,A0000153,free,0.0,EUR,2022-05-30,2023-11-17
S000002261,A0001026,enterprise,206.19,EUR,2024-05-10,2025-11-15
S000002262,A0000498,enterprise,28.29,USD,2024-08-25,2025-02-25
S000002263,A0005738,pro,199.5,EUR,2024-02-03,2024-04-12
S000002264,A0001994,enterprise,95.46,USD,2022-03-27,2023-03-11
S000002265,A0005226,free,210.16,EUR,2022-08-27,2023-12-16
S000002266,A0005235,basic,217.95,EUR,2022-02-05,2023-07-06
S000002267,A0004279,enterprise,189.15,USD,2022-04-08,2022-07-18
S000002268,A0000443,enterprise,0.0,EUR,2024-02-08,2025-04-23
S000002269,A0003769,enterprise,524.07,EUR,2022-01-17,2022-04-24
S000002270,A0001703,basic,193.89,USD,2022-05-17,2022-10-08
S000002271,A0003322,enterprise,187.14,USD,2022-07-17,2024-03-04
S000002272,A0003120,enterprise,0.0,EUR,2023-10-23,2024-02-02
S000002273,A0004058,enterprise,517.73,USD,2022-10-01,2023-09-01
S000002274,A0000269,enterprise,207.06,USD,2023-02-06,2023-05-31
S000002275,A0005703,free,29.93,USD,2022-08-19,2022-09-29
S000002276,A0005988,basic,182.5,USD,2022-01-07,2022-06-05
S000002277,A0002599,pro,469.21,USD,2023-11-13,2024-09-08
S000002278,A0002360,pro,0.0,EUR,2024-07-17,2025-11-04
S000002279,A0003427,free,102.4,USD,2023-10-30,2025-04-01
S000002280,A0005736,enterprise,487.47,EUR,2023-12-24,2025-07-11
S000002281,A0001202,basic,450.64,EUR,2022-10-01,2023-02-03
S000002282,A0002073,basic,0.0,EUR,2024-04-08,2024-09-27
S000002283,A0002623,pro,510.48,USD,2024-01-20,2024-04-21
S000002284,A0002021,free,29.03,USD,2024-05-20,2025-02-25
S000002285,A0005925,pro,469.74,EUR,2022-01-30,2023-02-13
S000002286,A0000472,free,463.72,EUR,2024-02-13,2024-05-27
S000002287, A0003323 ,free,105.83,EUR,2024-02-01,2025-04-26
S000002288,A0001337,basic,94.43,EUR,2022-05-03,2022-08-25
S000002289, A0000394 ,free,94.03,USD,2024-04-24,2025-08-03
S000002290,A0005627,free,27.9,USD,2022-08-06,2023-07-07
S000002291,A0001085,basic,0.0,EUR,2022-06-09,2023-11-20
S000002292, A0002505 ,enterprise,105.73,USD,2023-06-22,2024-12-30
S000002293,A0000997,basic,26.88,EUR,2022-10-09,2023-12-25
