product_id,sku,category,currency,region_code,active,created_date,price
P001148,SKU-Q2A6WY9P,services,PLN,R20,True,2023-12-13,16.26
P001149,SKU-NR9RQ9JB,widgets,EUR,R12,True,2023-10-09,45.67
P001150,SKU-REJPW7AC,widgets,EUR,R23,True,2023-10-14,8.69
P001151,SKU-TZTYX4UR,accessories,EUR,R07,True,2024-08-22,59.0
P001152,SKU-CBM6WK4M,services,USD,R22,True,2023-09-12,102.88
P001153,SKU-KRY5W2VA,widgets,PLN,R07,True,2023-04-21,29.56
P001154,SKU-08QY16PC,widgets,EUR,R24,True,2024-04-08,36.18
P001155,SKU-3BJVBNGJ,services,EUR,R19,True,2023-12-13,9.08
P001156,SKU-J1HBHMR8,services,USD,R25,True,2024-01-14,14.63
P001157,SKU-UVEHCQSQ,widgets,EUR,R15,True,2024-07-02,41.88
P001158,SKU-IXZHW791,services,USD,R18,True,2023-09-01,27.58
P001159,SKU-YW8F093X,accessories,EUR,R01,True,2023-06-04,19.91
P001160,SKU-P4PIQWFL,accessories,EUR,R04,True,2023-02-17,25.53
P001161,SKU-H1RKSFAB,services,USD,R19,True,2024-07-14,30.09
P001162,SKU-A68W26OV,accessories,USD,R15,True,2023-04-03,18.62
P001163,SKU-7BOO876W,gadgets,PLN,R22,True,2024-04-23,21.82
P001164,SKU-R00LL61S,accessories,USD,R04,False,2024-03-17,21.72
P001165,SKU-LNLDYBRJ,services,EUR,R07,True,2023-04-25,11.81
P001166,SKU-EAJ7327Q,widgets,USD,R25,True,2024-02-05,26.95
P001167,SKU-GYV9LMZ3,services,GBP,R04,True,2023-05-01,65.51
P001168,SKU-89EITSWM,widgets,EUR,R15,True,2024-09-20,62.75
P001169,SKU-DXJ281ED,widgets,GBP,R02,True,2023-11-06,9.15
P001170,SKU-MB07OG5H,widgets,EUR,R10,True,2023-12-25,31.26
P001171,SKU-QYK43CM5,widgets,EUR,R07,True,2023-11-25,33.29
P001172,SKU-CP0Q5Z7O,services,USD,R17,True,2024-05-07,17.35
P001173,SKU-4PKQZFDW,accessories,EUR,R15,True,2024-01-18,12.45
P001174,SKU-1CKPK3DN,services,EUR,R25,True,2023-08-05,10.05
P001175,SKU-T58MFS18,services,GBP,R20,True,2023-03-19,17.0
P001176,SKU-XXZZU5IO,services,EUR,R17,False,2023-01-05,27.39
P001177,SKU-SAM4HXZ1,gadgets,EUR,R24,True,2023-06-29,20.19
P001178,SKU-KB6GRPX6,gadgets,EUR,R24,True,2023-02-06,15.39
P001179,SKU-OYO68KWY,gadgets,USD,R24,True,2023-06-23,10.49
P001180,SKU-7VG1MKQX,widgets,EUR,R21,True,2024-03-21,27.4
P001181,SKU-G9ZPRPDR,gadgets,USD,R07,True,2023-05-11,42.09
P001182,SKU-CJWJ42DN,gadgets,EUR,R18,True,2024-04-27,12.73
P001183,SKU-HZTM7XLA,gadgets,PLN,R05,True,2023-04-03,29.05
P001184,SKU-2MW0NZ6V,accessories,GBP,R12,True,2023-11-11,7.19
P001185,SKU-J0YS5A0O,accessories,EUR,R05,True,2023-06-16,14.96
P001186,SKU-G36Q6JPZ,services,EUR,R15,True,2023-10-29,34.39
P001187,SKU-VL0E7Z45,widgets,EUR,R20,True,2023-03-14,11.35
P001188,SKU-B5EUGAAZ,services,EUR,R12,True,2023-03-19,15.45
P001189,SKU-IY22JSYG,accessories,EUR,R11,True,2023-01-10,51.98
P001190,SKU-E05NW8U4,widgets,EUR,R13,True,2024-09-21,14.3
P001191,SKU-7CHXHA45,accessories,EUR,R15,True,2024-03-11,13.3
P001192,SKU-XHL8AYY9,accessories,GBP,R08,True,2023-02-12,31.36
P001193,SKU-AIRXT1VU,accessories,USD,R13,True,2024-04-09,71.73
P001194,SKU-GWP03G5Z,gadgets,EUR,R05,True,2024-03-10,19.22
P001195,SKU-R3YTJTNA,services,EUR,R24,True,2023-09-17,35.21
P001196,SKU-LAL4RWLM,widgets,EUR,R20,True,2024-02-23,49.77
P001197,SKU-ZEIHJ8HM,accessories,EUR,R09,True,2024-09-21,26.99
P001198,SKU-1AIJ9ZR1,gadgets,EUR,R13,True,2024-05-12,18.88
P001199,SKU-HZSE2CEG,services,USD,R11,True,2023-03-30,13.12
P001200,SKU-7NIHF5O5,gadgets,USD,R24,True,2024-07-19,9.44
P001201,SKU-4PYQ6D8D,services,USD,R06,True,2024-03-11,43.25
P001202,SKU-BI8P8435,accessories,USD,R18,True,2023-12-17,24.74
P001203,SKU-Q4A9P4YY,widgets,EUR,R11,True,2024-05-21,49.39
P001204,SKU-45M0XSF7,accessories,GBP,R07,True,2023-03-15,40.18
P001205,SKU-S0TTKHUP,gadgets,EUR,R15,True,2023-12-09,15.33
P001206,SKU-Z7SCA17M,services,USD,R03,True,2023-04-17,10.89
P001207,SKU-P4VLNH68,gadgets,EUR,R08,True,2024-02-24,28.43
P001208,SKU-IJZF98QN,widgets,EUR,R07,False,2023-03-07,15.19
P001209,SKU-9YQZ16M8,services,EUR,R20,True,2023-03-04,27.83
P001210,SKU-9QXMTWUC,accessories,EUR,R19,True,2023-09-05,14.32
P001211,SKU-B3LF8V9J,widgets,EUR,R14,True,2023-09-03,13.24
P001212,SKU-H5QOV0DM,accessories,PLN,R06,True,2023-06-27,20.4
P001213,SKU-MV0UIA35,services,GBP,R13,True,2023-06-07,38.88
P001214,SKU-N1YBIX52,accessories,PLN,R15,True,2024-05-18,26.68
P001215,SKU-NNZ45PIT,accessories,USD,R09,True,2023-05-25,45.02
P001216,SKU-DYUCDI7E,accessories,EUR,R20,True,2023-08-01,10.59
P001217,SKU-OY9LVAHN,accessories,PLN,R16,True,2024-07-29,11.77
P001218,SKU-QB5ET7JV,services,EUR,R22,True,2023-04-12,21.04
P001219,SKU-YUPM7HJ1,services,EUR,R16,True,2023-05-26,81.4
P001220,SKU-FGP112Z8,gadgets,USD,R06,True,2023-12-18,33.27
P001221,SKU-FFF21FGR,accessories,GBP,R10,False,2024-04-17,11.71
P001222,SKU-UBBSXX4Q,accessories,EUR,R07,True,2024-08-02,21.21
P001223,SKU-G5Q6FF7Y,accessories,GBP,R14,True,2023-11-11,25.34
P001224,SKU-116AGSUZ,accessories,EUR,R25,True,2023-08-12,15.78
P001225,SKU-XRR5QCA5,services,EUR,R16,True,2023-09-10,32.07
P001226,SKU-RZRWBDN1,services,PLN,R13,True,2024-03-12,20.21
P001227,SKU-4WOBK5QH,gadgets,EUR,R12,True,2023-05-19,18.55
P001228,SKU-X9JA3Z40,widgets,PLN,R24,True,2024-06-27,47.28
P001229,SKU-BW35Y64F,widgets,EUR,R04,True,2023-12-03,7.96
P001230,SKU-STG4ROKP,services,EUR,R11,True,2023-08-23,12.46
P001231,SKU-D6KG8E86,accessories,GBP,R21,False,2023-04-03,13.59
P001232,SKU-O1TEYMPD,widgets,EUR,R20,True,2023-12-27,13.35
P001233,SKU-W58L5X2L,services,EUR,R22,True,2024-05-06,14.34
P001234,SKU-LLGBRXVC,gadgets,EUR,R23,True,2023-06-19,29.76
P001235,SKU-R036ZF5Y,services,USD,R23,True,2024-04-06,42.86
P001236,SKU-YMP0HDI3,gadgets,EUR,R20,True,2024-10-31,38.46
P001237,SKU-5QVJM1HC,gadgets,EUR,R09,True,2023-09-13,12.04
P001238,SKU-V9Y1JEGT,accessories,EUR,R06,True,2023-03-06,20.81
P001239,SKU-YWFTM8CF,services,EUR,R22,True,2024-05-22,29.12
P001240,SKU-GQ02Y0NH,gadgets,PLN,R08,True,2024-08-10,25.64
P001241,SKU-VRSZ3DRL,services,EUR,R09,True,2023-08-13,48.59
P001242,SKU-JDAD4RHA,gadgets,EUR,R24,True,2024-08-30,14.8
P001243,SKU-W0B53M7N,accessories,PLN,R11,False,2024-10-05,24.38
P001244,SKU-BKUB1XCY,gadgets,PLN,R02,True,2023-12-10,17.53
P001245,SKU-S0FAFZ00,widgets,GBP,R10,True,2023-06-01,25.81
P001246,SKU-7JS9EXSZ,widgets,EUR,R13,False,2023-09-25,11.62
P001247,SKU-7QDFWCSQ,widgets,EUR,R14,True,2023-03-18,12.71
P001248,SKU-4SS559WT,services,EUR,R09,True,2024-09-16,14.32
P001249,SKU-6WGJUVE2,gadgets,EUR,R21,True,2024-09-13,15.83
P001250,SKU-TBZF0RGW,widgets,EUR,R06,True,2023-08-11,56.19
P001251,SKU-3OKK6U0P,accessories,EUR,R05,True,2024-05-21,44.94
P001252,SKU-VLRS4EJ6,gadgets,GBP,R21,True,2024-05-12,19.54
P001253,SKU-ER0H23MK,accessories,EUR,R25,False,2023-10-31,24.62
P001254,SKU-BD1U0WOJ,services,USD,R21,True,2024-09-10,8.53
P001255,SKU-ITSELSUS,services,EUR,R13,True,2024-02-26,19.93
P001256,SKU-R6BIM5F5,gadgets,EUR,R15,True,2024-11-25,24.43
P001257,SKU-69397HEH,accessories,USD,R23,True,2023-02-16,44.14
P001258,SKU-658AL9FK,services,USD,R23,True,2023-12-25,27.01
P001259,SKU-QSAAHNSP,gadgets,PLN,R14,True,2023-02-20,28.78
P001260,SKU-YU2YSJM7,gadgets,EUR,R01,True,2023-11-27,26.54
P001261,SKU-P6ZZ65TE,accessories,EUR,R16,True,2023-06-23,26.09
P001262,SKU-REP975OQ,accessories,EUR,R08,True,2024-01-16,9.6
P001263,SKU-UCLQO1OG,services,EUR,R05,True,2024-01-08,17.29
P001264,SKU-9YZJETG6,widgets,USD,R18,True,2023-03-20,52.51
P001265,SKU-ZJNTW14X,gadgets,EUR,R03,True,2024-02-21,36.39
P001266,SKU-9CVL8ILN,accessories,EUR,R25,True,2024-07-31,29.86
P001267,SKU-EV1XBVB7,gadgets,USD,R18,True,2023-04-26,23.1
P001268,SKU-1KF8YU8M,gadgets,EUR,R21,True,2024-08-23,32.97
P001269,SKU-PHHS7RVU,services,PLN,R19,True,2023-05-25,12.59
P001270,SKU-BATWSC69,gadgets,EUR,R18,True,2024-07-12,8.6
P001271,SKU-8Q1ZW0Q0,accessories,GBP,R04,False,2024-01-20,17.65
P001272,SKU-7O7HM3BF,widgets,EUR,R24,True,2023-03-07,30.65
P001273,SKU-1EG9IJX8,gadgets,GBP,R09,True,2023-01-08,23.68
P001274,SKU-K473XOUQ,accessories,USD,R22,True,2024-06-10,40.79
P001275,SKU-9M00B871,services,USD,R20,True,2023-08-01,27.41
P001276,SKU-UWO599RR,widgets,EUR,R18,True,2024-01-01,22.8
P001277,SKU-N62EOTHD,widgets,EUR,R10,True,2024-09-21,49.23
P001278,SKU-LR5Y3LTR,accessories,USD,R21,True,2023-02-17,43.79
P001279,SKU-Y21NTM0Y,widgets,USD,R11,True,2024-05-13,20.93
P001280,SKU-XNBXTM80,widgets,EUR,R05,True,2023-01-06,11.45
P001281,SKU-R9FXWZ86,gadgets,GBP,R23,True,2024-07-05,12.88
P001282,SKU-B51HGPFG,accessories,USD,R21,True,2024-02-16,20.15
P001283,SKU-AZ3J6J4N,gadgets,USD,R02,True,2023-08-12,17.81
P001284,SKU-KQ91J4WK,services,EUR,R12,False,2024-10-14,60.02
P001285,SKU-DJKT5OVZ,accessories,PLN,R09,True,2024-10-22,8.1
P001286,SKU-AA65EYRW,gadgets,PLN,R17,True,2023-07-02,21.36
P001287,SKU-H7ZON1P7,widgets,EUR,R01,True,2023-10-12,11.71
P001288,SKU-HRYHONWO,accessories,USD,R09,True,2024-01-10,23.81
P001289,SKU-2SK8SKEM,widgets,USD,R16,True,2024-11-29,27.92
P001290,SKU-ZNS1YRKU,services,USD,R02,True,2023-03-03,17.41
P001291,SKU-DPSW3PYO,widgets,USD,R22,True,2024-05-26,30.52
P001292,SKU-T8B78VMG,services,USD,R12,True,2024-11-03,19.7
P001293,SKU-4QGXP4GD,accessories,EUR,R01,True,2023-03-14,19.93
P001294,SKU-LOFF22AX,accessories,GBP,R06,True,2023-11-12,17.28
P001295,SKU-YZGAKVA9,gadgets,USD,R02,True,2023-03-20,32.8
P001296,SKU-5GX67Y3O,services,USD,R02,True,2023-08-27,24.12
P001297,SKU-ZFGE13R8,gadgets,USD,R07,True,2024-04-28,57.05
P001298,SKU-BTLZ40F7,accessories,EUR,R07,True,2024-08-24,47.56
P001299,SKU-HVFR3ETR,widgets,EUR,R01,True,2023-12-14,30.95
P001300,SKU-E7L71B6G,gadgets,PLN,R10,True,2024-02-05,6.08
P001301,SKU-H5FFZ8EE,services,PLN,R17,True,2023-06-25,9.11
P001302,SKU-TTL88WAB,services,GBP,R22,True,2024-10-19,40.12
P001303,SKU-O9EV0PV6,services,USD,R19,True,2023-02-24,16.69
P001304,SKU-4T14IIGR,widgets,EUR,R20,False,2023-07-09,25.56
P001305,SKU-IP4SAC66,accessories,USD,R03,True,2023-02-14,15.21
P001306,SKU-C8FWY4GU,gadgets,EUR,R10,True,2023-11-22,30.29
P001307,SKU-M71DXGTC,services,EUR,R08,True,2024-11-29,39.44
P001308,SKU-5D90WWPT,widgets,USD,R21,True,2023-02-15,10.74
P001309,SKU-GY9ALV1Z,services,EUR,R18,True,2023-11-29,13.62
P001310,SKU-2XN89YVG,accessories,PLN,R06,True,2023-07-16,8.18
P001311,SKU-JSCF1KOJ,accessories,EUR,R05,True,2023-05-24,25.53
P001312,SKU-CD2NPMFF,widgets,USD,R17,True,2024-05-08,8.17
P001313,SKU-KPHH0IOJ,widgets,EUR,R14,True,2023-09-22,17.82
P001314,SKU-B4BSFQS7,widgets,USD,R23,True,2024-08-03,30.32
P001315,SKU-TYXU0P6N,widgets,EUR,R15,True,2023-02-12,76.31
P001316,SKU-KHPX3NTW,services,EUR,R02,True,2024-05-10,27.69
P001317,SKU-KL5T8MK0,accessories,USD,R01,True,2024-04-17,47.07
P001318,SKU-SI5K8NWP,accessories,USD,R20,True,2024-03-25,25.93
P001319,SKU-BIH4RK41,services,EUR,R05,True,2023-05-22,26.72
P001320,SKU-82IRIL4W,services,EUR,R03,True,2023-01-02,19.56
P001321,SKU-1RB6ADEH,widgets,PLN,R01,True,2024-11-27,17.64
P001322,SKU-HDTHC5B2,services,USD,R12,False,2024-10-21,44.91
P001323,SKU-09YASZCQ,services,EUR,R18,True,2023-12-28,27.79
P001324,SKU-4Q3TVOME,widgets,EUR,R04,True,2024-11-06,27.16
P001325,SKU-V3HCPRT8,accessories,EUR,R22,True,2024-11-22,15.41
P001326,SKU-CWKY4UIA,gadgets,USD,R25,True,2023-10-07,18.05
P001327,SKU-L8CUFAL0,services,USD,R12,True,2024-10-15,76.75
P001328,SKU-YXZ9BAGD,services,EUR,R07,True,2024-03-05,21.32
P001329,SKU-VYB544PB,gadgets,USD,R06,True,2023-05-28,49.19
P001330,SKU-W9I4X7RN,gadgets,EUR,R10,True,2023-12-30,16.25
P001331,SKU-S4OIW0SU,widgets,EUR,R06,True,2024-10-27,35.91
P001332,SKU-L3D4XUQD,gadgets,EUR,R01,True,2024-04-04,26.41
P001333,SKU-HM03HUES,gadgets,EUR,R10,True,2024-03-22,17.42
P001334,SKU-PI5D5TFX,widgets,USD,R01,True,2023-08-29,32.76
P001335,SKU-CQSLU59G,gadgets,EUR,R16,True,2024-08-15,8.79
P001336,SKU-B9Y0HJRQ,widgets,EUR,R03,True,2024-12-01,31.34
P001337,SKU-KKZA82IW,widgets,USD,R17,True,2024-01-27,35.59
P001338,SKU-SAQDOGK2,gadgets,EUR,R03,True,2023-08-29,26.15
P001339,SKU-D0ZDUF5G,widgets,USD,R25,True,2024-10-02,48.74
P001340,SKU-0E8YUEZL,gadgets,EUR,R13,True,2023-08-23,21.31
P001341,SKU-7CO3OGDL,gadgets,EUR,R01,True,2023-01-29,20.3
P001342,SKU-L4VAZ5DE,widgets,EUR,R18,False,2024-06-22,27.47
P001343,SKU-SXQAFO8I,services,USD,R24,True,2023-07-22,37.36
P001344,SKU-RYG0PTBR,accessories,EUR,R01,True,2024-11-27,31.25
P001345,SKU-Y5UDG6QV,gadgets,GBP,R13,True,2024-04-17,19.38
P001346,SKU-SWLYINZP,accessories,EUR,R02,True,2024-03-28,12.22
P001347,SKU-122PSJ51,accessories,PLN,R03,True,2023-07-22,33.05
P001348,SKU-8518Z2UK,gadgets,EUR,R02,True,2023-05-20,13.82
P001349,SKU-H6FWOU31,services,USD,R02,True,2023-04-24,13.59
P001350,SKU-LAU45B75,gadgets,EUR,R15,False,2023-02-03,14.99
P001351,SKU-Y9RCE0VB,gadgets,EUR,R22,True,2023-04-10,22.98
P001352,SKU-FA5XVJ12,services,EUR,R16,True,2024-02-24,13.77
P001353,SKU-96DAI9GL,services,EUR,R24,False,2023-02-23,11.23
P001354,SKU-DA739IXX,gadgets,USD,R05,True,2023-02-14,14.95
P001355,SKU-7TDMXNDH,accessories,EUR,R12,True,2023-11-16,19.89
P001356,SKU-VEG9DSDL,widgets,EUR,R11,True,2024-01-11,29.15
P001357,SKU-7HRTZQ56,services,EUR,R04,True,2024-11-26,23.11
P001358,SKU-ZAXQDF3O,gadgets,EUR,R08,True,2023-09-13,11.61
P001359,SKU-HIDJA3NJ,gadgets,USD,R17,True,2023-01-27,25.46
P001360,SKU-Z1HQI2Z3,widgets,EUR,R14,True,2023-05-29,26.94
P001361,SKU-9K8WS1Q2,services,EUR,R18,True,2023-09-11,16.9
P001362,SKU-1UGZF9LJ,services,EUR,R04,True,2023-04-02,13.77
P001363,SKU-0I2SN0FW,widgets,GBP,R17,True,2024-03-28,13.76
P001364,SKU-SLFL9WEI,services,EUR,R02,True,2023-11-21,16.13
P001365,SKU-BRV9Q9I7,gadgets,EUR,R22,False,2024-09-19,83.81
P001366,SKU-MV80TVT9,gadgets,EUR,R04,True,2023-09-23,13.02
P001367,SKU-WT34SYST,accessories,USD,R04,True,2024-11-07,26.04
P001368,SKU-7A5DSVRJ,gadgets,PLN,R12,True,2023-04-03,14.46
P001369,SKU-APSALG9L,accessories,EUR,R09,True,2023-11-16,16.39
P001370,SKU-LSBGWLTD,gadgets,EUR,R09,True,2023-07-05,14.53
P001371,SKU-RT30J3GB,widgets,USD,R17,True,2024-08-28,35.9
P001372,SKU-6P9OS3ES,widgets,USD,R05,True,2023-06-18,27.87
P001373,SKU-9BTCX881,accessories,PLN,R13,True,2023-04-04,20.54
P001374,SKU-2FKEFM1I,gadgets,EUR,R04,False,2024-07-22,30.02
P001375,SKU-PVKKFFYD,widgets,USD,R21,True,2023-07-14,34.68
P001376,SKU-T0M7YNMW,accessories,EUR,R05,True,2024-03-05,13.32
P001377,SKU-O3XJ5CCB,widgets,USD,R21,True,2024-10-25,30.83
P001378,SKU-PX2RNW6Q,widgets,EUR,R14,True,2024-11-08,14.43
P001379,SKU-WHQYMZFU,accessories,PLN,R06,True,2024-06-30,36.7
P001380,SKU-BPAZR3XF,accessories,USD,R11,True,2024-04-17,34.61
P001381,SKU-PWKJUUUV,gadgets,EUR,R15,True,2023-08-27,28.28
P001382,SKU-4QWLO5H8,widgets,EUR,R09,True,2023-07-11,19.57
P001383,SKU-LRXDUFWS,services,EUR,R17,True,2024-03-25,16.19
P001384,SKU-SS6J1EAM,accessories,USD,R01,True,2023-05-29,18.95
P001385,SKU-MY0CSDXR,services,EUR,R11,True,2024-05-21,35.22
P001386,SKU-GICBB5O7,services,EUR,R12,True,2023-05-19,14.74
P001387,SKU-LICEQ4PL,gadgets,USD,R04,True,2024-02-25,22.87
P001388,SKU-ZERA8WJ4,services,EUR,R05,True,2023-10-20,7.78
P001389,SKU-0G82X123,services,PLN,R20,True,2023-07-08,25.95
P001390,SKU-6230TILU,gadgets,EUR,R25,True,2024-07-15,11.93
P001391,SKU-3896LEP0,gadgets,EUR,R12,True,2024-08-03,10.07
P001392,SKU-FNHPQA6H,accessories,EUR,R02,True,2024-03-08,30.3
P001393,SKU-C7TM9RXI,accessories,USD,R09,True,2024-07-12,25.18
P001394,SKU-UCSRHQ2E,accessories,EUR,R06,False,2024-08-12,17.01
P001395,SKU-J1W3MXMZ,accessories,EUR,R03,True,2024-02-25,18.52
P001396,SKU-6XFQY97H,services,EUR,R15,True,2024-10-12,86.71
P001397,SKU-GAFO2ZXX,services,EUR,R15,True,2023-08-13,19.76
P001398,SKU-S90XRZ75,widgets,GBP,R10,True,2024-01-06,19.67
P001399,SKU-DGMWUCX1,services,PLN,R23,True,2024-08-12,32.83
P001400,SKU-G5IJ30VE,services,EUR,R09,True,2024-09-30,23.39
P001401,SKU-V0DWMYAM,accessories,EUR,R17,True,2024-07-16,40.14
P001402,SKU-KH4LIR6K,gadgets,USD,R01,True,2024-10-14,26.22
P001403,SKU-J51MGTKK,gadgets,EUR,R17,True,2023-01-15,35.05
P001404,SKU-KST43RCP,accessories,PLN,R02,True,2023-10-08,28.96
P001405,SKU-3BXDCIMP,gadgets,PLN,R14,True,2023-04-30,32.69
P001406,SKU-26WZZFRO,services,EUR,R16,False,2024-08-19,21.64
P001407,SKU-IHGESA9M,accessories,EUR,R15,True,2023-02-14,25.37
P001408,SKU-31PK60WA,accessories,EUR,R22,True,2023-05-05,18.87
P001409,SKU-OR7WI0S7,gadgets,PLN,R19,True,2024-11-17,31.9
P001410,SKU-RKLU003N,gadgets,PLN,R07,False,2023-01-08,9.9
P001411,SKU-0L3FG5JI,accessories,EUR,R18,True,2023-12-11,34.32
P001412,SKU-Y1KSEFQS,widgets,EUR,R08,True,2024-01-20,40.4
P001413,SKU-VDXIBFPB,accessories,EUR,R10,True,2024-02-24,34.64
P001414,SKU-PTEZO4PD,accessories,EUR,R21,True,2023-04-11,20.85
P001415,SKU-P45FZSTY,services,PLN,R14,True,2023-05-03,30.06
P001416,SKU-EEK0GL41,widgets,EUR,R09,True,2024-04-14,13.93
P001417,SKU-4Q0P2CP6,gadgets,EUR,R03,True,2023-04-10,36.68
P001418,SKU-Z69G4MHH,gadgets,EUR,R07,True,2024-07-27,11.48
P001419,SKU-CEADOWOE,services,EUR,R14,True,2024-05-08,31.7
P001420,SKU-B8RUPYD0,accessories,PLN,R20,True,2023-06-15,30.56
P001421,SKU-B3MSUV8B,gadgets,USD,R02,False,2023-04-23,28.33
P001422,SKU-CR4M1TOP,gadgets,PLN,R18,True,2024-11-25,16.98
P001423,SKU-XPFF54M4,services,EUR,R25,True,2023-11-13,35.03
P001424,SKU-ERB64M7F,services,EUR,R13,True,2024-05-08,7.37
P001425,SKU-QE4A1EEM,accessories,PLN,R02,True,2024-05-29,35.39
P001426,SKU-WMOVMAVI,widgets,EUR,R01,True,2024-10-05,24.9
P001427,SKU-72KCE88Q,accessories,EUR,R14,True,2023-09-12,41.7
P001428,SKU-1DMNLIVS,services,USD,R09,True,2024-08-27,25.03
P001429,SKU-TXGIHUYN,accessories,EUR,R03,True,2023-10-07,66.88
P001430,SKU-XJ75O0AN,gadgets,EUR,R05,True,2023-11-05,12.62
P001431,SKU-780GDDD5,widgets,EUR,R12,True,2023-01-30,32.0
P001432,SKU-JECI7V7F,gadgets,EUR,R18,True,2023-07-08,13.04
P001433,SKU-GDHM45G7,gadgets,EUR,R18,True,2023-01-01,20.58
P001434,SKU-XHXDZMZQ,gadgets,EUR,R20,True,2023-10-25,34.65
P001435,SKU-6ZTFRHAK,services,EUR,R23,True,2023-07-12,32.31
P001436,SKU-NI5GMHJF,gadgets,PLN,R19,False,2024-09-07,77.3
P001437,SKU-7ILI7E29,services,USD,R18,True,2024-02-04,17.98
P001438,SKU-J1BGWP02,accessories,USD,R05,True,2024-08-05,48.02
P001439,SKU-YAKAILL0,accessories,USD,R23,True,2024-04-05,19.06
P001440,SKU-C8BBNXW6,accessories,EUR,R05,True,2024-09-14,14.58
P001441,SKU-S9BJTO1J,services,PLN,R12,True,2024-04-17,8.38
P001442,SKU-SKTQU0VR,gadgets,EUR,R24,True,2023-05-08,24.47
P001443,SKU-7NO590SP,services,PLN,R07,True,2023-07-10,16.24
P001444,SKU-E3756S3S,accessories,EUR,R03,True,2023-01-30,36.91
P001445,SKU-A2JK3FX1,services,EUR,R10,False,2024-01-23,16.17
P001446,SKU-3DBCQ1T6,services,USD,R20,False,2023-09-09,16.68
P001447,SKU-Z0HK3EEU,widgets,USD,R10,True,2024-04-29,27.46
P001448,SKU-TRJMJKML,gadgets,EUR,R20,True,2023-08-30,62.35
P001449,SKU-AFU0QKWU,gadgets,USD,R22,True,2024-11-26,11.55
P001450,SKU-9Y20RZBZ,services,EUR,R14,False,2024-02-12,40.88
P001451,SKU-G3PD8FO7,widgets,USD,R09,True,2023-10-16,37.5
P001452,SKU-5Z8M2BFA,accessories,EUR,R08,True,2024-01-05,19.44
P001453,SKU-1TAHB275,accessories,USD,R03,True,2023-01-16,33.29
P001454,SKU-M0IOKFPM,accessories,PLN,R17,True,2023-12-09,18.72
P001455,SKU-WQPGXYKJ,gadgets,EUR,R20,False,2023-03-03,92.1
P001456,SKU-IO1YRJD7,widgets,EUR,R08,True,2024-08-24,20.75
P001457,SKU-2KYOIKJO,widgets,EUR,R10,True,2023-01-18,23.3
P001458,SKU-88M0QQLK,accessories,USD,R17,True,2023-07-12,18.26
P001459,SKU-AV0EYNI4,gadgets,EUR,R09,True,2023-08-15,8.04
P001460,SKU-F1MFIW1O,services,EUR,R03,True,2023-11-13,18.96
P001461,SKU-286HH5N4,widgets,EUR,R23,True,2023-07-21,25.51
P001462,SKU-O2XJBIG4,services,EUR,R02,False,2023-08-01,54.63
P001463,SKU-R46JNO17,services,EUR,R03,True,2023-07-06,29.82
P001464,SKU-D7E6C5D2,gadgets,EUR,R15,True,2023-04-24,19.81
P001465,SKU-61UB7P67,services,EUR,R18,True,2024-03-11,23.01
P001466,SKU-2SGWFRZW,services,EUR,R06,True,2023-03-08,27.02
P001467,SKU-VRFR6TFQ,accessories,EUR,R16,True,2024-09-20,17.68
P001468,SKU-OIWQTFQO,accessories,EUR,R02,True,2023-09-16,33.43
P001469,SKU-9DA8JJWG,accessories,USD,R06,True,2023-03-05,58.85
P001470,SKU-8YEFZR4F,gadgets,PLN,R05,False,2023-08-18,17.85
P001471,SKU-PQR21BA1,accessories,USD,R18,True,2024-05-12,45.81
P001472,SKU-QY0SJ925,services,EUR,R11,True,2024-04-17,37.55
P001473,SKU-VC3XMAF5,services,USD,R13,True,2023-08-30,30.64
P001474,SKU-FFTB6088,widgets,GBP,R09,True,2023-06-12,23.74
P001475,SKU-V3UI74Q5,services,EUR,R01,True,2024-11-07,27.19
P001476,SKU-LGSBGPT1,accessories,GBP,R15,True,2023-03-23,19.48
P001477,SKU-VI0CYIB1,accessories,USD,R20,True,2024-05-17,66.83
P001478,SKU-F1AJKLL0,gadgets,EUR,R12,True,2024-02-16,14.42
P001479,SKU-JY8VH3IN,gadgets,EUR,R18,True,2023-05-14,43.86
P001480,SKU-S3QMOETD,accessories,USD,R22,True,2024-04-09,56.25
P001481,SKU-WIIZ4O63,accessories,EUR,R17,True,2023-12-16,18.29
P001482,SKU-41221W73,services,EUR,R24,True,2023-11-15,44.68
P001483,SKU-XZ3TF33Q,accessories,EUR,R24,False,2023-06-05,24.2
P001484,SKU-AROZZGD4,services,EUR,R16,True,2024-08-08,23.04
P001485,SKU-DLHM38X8,widgets,EUR,R25,True,2023-08-24,21.23
P001486,SKU-5IU0C6MJ,accessories,EUR,R18,True,2024-07-17,8.43
P001487,SKU-YSV4PDS4,services,GBP,R12,True,2024-09-03,30.84
P001488,SKU-D91W1L1N,gadgets,EUR,R21,True,2023-09-09,52.78
P001489,SKU-MQ3W51UO,services,USD,R10,True,2024-11-16,14.54
P001490,SKU-M670C1HK,widgets,PLN,R22,True,2024-05-16,36.91
P001491,SKU-NVYAJSG0,services,EUR,R23,True,2023-12-12,21.09
P001492,SKU-Y2U21R9W,services,EUR,R24,True,2024-06-09,11.52
P001493,SKU-VG2TE0JQ,accessories,PLN,R03,True,2023-12-03,40.4
P001494,SKU-FCW47T1M,services,EUR,R03,True,2024-03-29,61.05
