refund_id,payment_id,refund_amount,created_date
REF0000011045,PAY0000011045,6.3,2023-07-19
REF0000011046,PAY0000011046,33.78,2024-11-17
REF0000011047,PAY0000011047,18.09,2024-12-04
REF0000011050,PAY0000011050,13.77,2023-03-07
REF0000011060,PAY0000011060,17.7,2024-12-26
REF0000011062,PAY0000011062,92.85,2025-01-17
REF0000011064,PAY0000011064,5.99,2023-02-07
REF0000011070,PAY0000011070,64.16,2023-07-26
REF0000011072,PAY0000011072,16.05,2023-06-26
REF0000011075,PAY0000011075,6.96,2025-07-02
REF0000011085,PAY0000011085,22.37,2025-05-23
REF0000011101,PAY0000011101,4.25,2023-04-15
REF0000011103,PAY0000011103,13.22,2023-03-07
REF0000011107,PAY0000011107,8.4,2024-08-27
REF0000011121,PAY0000011121,50.14,2023-06-19
REF0000011127,PAY0000011127,13.51,2025-01-15
REF0000011128,PAY0000011128,11.47,2023-12-25
REF0000011129,PAY0000011129,38.19,2024-11-02
REF0000011133,PAY0000011133,11.8,2024-01-30
REF0000011138,PAY0000011138,13.73,2025-05-18
REF0000011147,PAY0000011147,10.49,2024-04-19
REF0000011153,PAY0000011153,24.16,2023-07-24
REF0000011157,PAY0000011157,13.61,2024-04-12
REF0000011158,PAY0000011158,36.16,2024-09-01
REF0000011171,PAY0000011171,1.49,2024-03-13
REF0000011172,PAY0000011172,50.17,2024-08-14
REF0000011185,PAY0000011185,64.37,2024-01-06
REF0000011188,PAY0000011188,67.55,2024-01-21
REF0000011203,PAY0000011203,13.05,2023-01-10
REF0000011213,PAY0000011213,47.74,2023-04-02
REF0000011222,PAY0000011222,23.2,2023-12-14
REF0000011224,PAY0000011224,2.88,2024-04-15
REF0000011228,PAY0000011228,48.64,2023-02-09
REF0000011230,PAY0000011230,17.08,2025-05-17
REF0000011232,PAY0000011232,93.97,2024-03-31
REF0000011235,PAY0000011235,3.12,2024-04-06
REF0000011241,PAY0000011241,28.01,2024-09-20
REF0000011245,PAY0000011245,13.14,2023-02-18
REF0000011246,PAY0000011246,21.98,2023-10-02
REF0000011247,PAY0000011247,80.69,2024-08-06
REF0000011251,PAY0000011251,18.17,2025-05-28
REF0000011260,PAY0000011260,2.73,2023-12-12
REF0000011290,PAY0000011290,15.64,2023-08-22
REF0000011295,PAY0000011295,27.22,2024-01-17
REF0000011313,PAY0000011313,5.11,2025-06-08
REF0000011316,PAY0000011316,23.15,2023-08-16
REF0000011317,PAY0000011317,1.91,2024-03-14
REF0000011328,PAY0000011328,11.94,2023-09-16
REF0000011329,PAY0000011329,10.19,2023-11-20
REF0000011330,PAY0000011330,16.34,2024-12-16
REF0000011332,PAY0000011332,56.39,2024-01-07
REF0000011335,PAY0000011335,21.48,2023-10-26
REF0000011338,PAY0000011338,41.83,2024-05-17
REF0000011339,PAY0000011339,11.2,2024-11-27
REF0000011351,PAY0000011351,8.36,2024-11-13
REF0000011362,PAY0000011362,9.5,2023-11-20
REF0000011365,PAY0000011365,77.58,2024-03-22
REF0000011368,PAY0000011368,67.37,2023-11-30
REF0000011396,PAY0000011396,42.18,2024-02-21
REF0000011404,PAY0000011404,56.57,2023-10-09
REF0000011406,PAY0000011406,57.76,2023-03-18
REF0000011411,PAY0000011411,4.5,2024-12-29
REF0000011417,PAY0000011417,6.59,2024-12-02
REF0000011418,PAY0000011418,54.3,2024-10-08
REF0000011421,PAY0000011421,17.88,2024-06-08
REF0000011425,PAY0000011425,5.21,2024-02-17
REF0000011447,PAY0000011447,48.25,2023-03-18
REF0000011448,PAY0000011448,40.56,2023-10-03
REF0000011453,PAY0000011453,49.83,2025-04-24
REF0000011464,PAY0000011464,8.81,2025-06-16
REF0000011466,PAY0000011466,22.17,2024-10-06
REF0000011473,PAY0000011473,24.62,2025-06-21
REF0000011487,PAY0000011487,5.35,2024-11-12
REF0000011491,PAY0000011491,17.25,2023-11-12
REF0000011498,PAY0000011498,7.32,2023-04-14
REF0000011510,PAY0000011510,17.12,2024-03-10
REF0000011517,PAY0000011517,17.81,2024-09-24
REF0000011532,PAY0000011532,7.58,2024-09-20
REF0000011535,PAY0000011535,8.23,2025-05-30
REF0000011542,PAY0000011542,59.64,2025-06-29
REF0000011555,PAY0000011555,20.68,2023-04-06
REF0000011560,PAY0000011560,16.07,2024-06-19
REF0000011561,PAY0000011561,2.28,2025-06-09
REF0000011562,PAY0000011562,20.92,2025-05-02
REF0000011563,PAY0000011563,40.46,2023-12-12
REF0000011579,PAY0000011579,323.56,2023-02-21
REF0000011580,PAY0000011580,25.06,2024-08-30
REF0000011582,PAY0000011582,6.69,2023-11-16
REF0000011585,PAY0000011585,6.46,2025-03-31
REF0000011589,PAY0000011589,46.11,2025-01-19
REF0000011596,PAY0000011596,15.11,2024-07-13
REF0000011597,PAY0000011597,14.14,2024-12-12
REF0000011608,PAY0000011608,32.44,2024-11-23
REF0000011629,PAY0000011629,10.84,2025-06-23
REF0000011632,PAY0000011632,11.25,2024-08-31
REF0000011640,PAY0000011640,4.83,2024-04-20
REF0000011649,PAY0000011649,21.77,2025-05-08
REF0000011667,PAY0000011667,14.31,2025-01-21
REF0000011668,PAY0000011668,60.43,2024-08-17
REF0000011672,PAY0000011672,7.75,2024-08-20
REF0000011678,PAY0000011678,4.32,2023-05-04
REF0000011680,PAY0000011680,14.02,2024-05-23
REF0000011685,PAY0000011685,11.29,2023-04-26
REF0000011686,PAY0000011686,4.68,2024-07-31
REF0000011693,PAY0000011693,19.65,2024-12-17
REF0000011699,PAY0000011699,28.55,2023-11-21
REF0000011701,PAY0000011701,23.13,2023-09-16
REF0000011702,PAY0000011702,43.09,2025-04-20
REF0000011706,PAY0000011706,31.8,2024-01-21
REF0000011707,PAY0000011707,28.3,2024-05-24
REF0000011709,PAY0000011709,13.39,2023-11-19
REF0000011710,PAY0000011710,5.13,2025-02-26
REF0000011713,PAY0000011713,21.58,2024-06-11
REF0000011723,PAY0000011723,11.72,2024-03-25
REF0000011724,PAY0000011724,21.91,2024-01-27
REF0000011726,PAY0000011726,34.84,2024-12-22
REF0000011729,PAY0000011729,6.95,2024-04-23
REF0000011737,PAY0000011737,16.33,2023-12-24
REF0000011740,PAY0000011740,38.87,2023-02-26
REF0000011743,PAY0000011743,12.51,2023-06-28
REF0000011745,PAY0000011745,38.49,2025-01-01
REF0000011749,PAY0000011749,12.64,2024-03-15
REF0000011752,PAY0000011752,3.31,2023-06-26
REF0000011753,PAY0000011753,13.52,2024-01-14
REF0000011762,PAY0000011762,5.01,2024-06-06
REF0000011768,PAY0000011768,5.97,2025-03-24
REF0000011775,PAY0000011775,97.22,2024-08-29
REF0000011777,PAY0000011777,36.69,2024-01-04
REF0000011780,PAY0000011780,17.33,2025-02-27
REF0000011781,PAY0000011781,3.12,2023-12-20
REF0000011794,PAY0000011794,47.72,2024-07-14
REF0000011800,PAY0000011800,26.31,2024-07-16
REF0000011801,PAY0000011801,117.54,2024-12-16
REF0000011811,PAY0000011811,19.72,2024-05-14
REF0000011812,PAY0000011812,7.7,2024-02-10
REF0000011814,PAY0000011814,5.96,2023-04-23
REF0000011820,PAY0000011820,72.79,2024-11-17
REF0000011822,PAY0000011822,27.65,2024-04-13
REF0000011823,PAY0000011823,11.27,2024-12-10
REF0000011827,PAY0000011827,24.5,2024-03-31
REF0000011832,PAY0000011832,21.14,2023-07-28
REF0000011842,PAY0000011842,32.15,2025-05-31
REF0000011843,PAY0000011843,13.02,2024-12-27
REF0000011848,PAY0000011848,25.25,2024-03-21
REF0000011853,PAY0000011853,63.57,2024-08-19
REF0000011855,PAY0000011855,13.16,2023-01-08
REF0000011870,PAY0000011870,2.33,2024-03-01
REF0000011880,PAY0000011880,35.09,2024-03-07
REF0000011884,PAY0000011884,30.33,2023-12-02
REF0000011890,PAY0000011890,2.72,2023-08-29
REF0000011895,PAY0000011895,21.77,2024-11-22
REF0000011897,PAY0000011897,16.97,2023-04-20
REF0000011900,PAY0000011900,14.42,2023-03-19
REF0000011905,PAY0000011905,7.56,2025-02-19
REF0000011913,PAY0000011913,64.79,2023-09-20
REF0000011915,PAY0000011915,4.63,2023-02-12
REF0000011920,PAY0000011920,40.88,2024-08-31
REF0000011921,PAY0000011921,2.32,2023-11-24
REF0000011924,PAY0000011924,3.61,2023-05-11
REF0000011930,PAY0000011930,67.78,2024-05-31
REF0000011939,PAY0000011939,62.18,2024-07-13
REF0000011940,PAY0000011940,48.08,2023-10-01
REF0000011942,PAY0000011942,27.92,2024-06-09
REF0000011946,PAY0000011946,45.9,2023-12-26
REF0000011952,PAY0000011952,16.62,2023-01-31
REF0000011962,PAY0000011962,11.49,2023-05-26
REF0000011967,PAY0000011967,86.3,2023-01-26
REF0000011972,PAY0000011972,18.89,2024-05-17
REF0000011985,PAY0000011985,60.64,2023-09-23
REF0000011987,PAY0000011987,33.88,2025-03-28
REF0000011990,PAY0000011990,22.57,2023-12-30
REF0000011992,PAY0000011992,47.94,2024-08-22
REF0000012006,PAY0000012006,40.29,2024-09-08
REF0000012030,PAY0000012030,12.64,2024-10-17
REF0000012033,PAY0000012033,29.78,2024-01-04
REF0000012039,PAY0000012039,71.53,2025-03-16
REF0000012043,PAY0000012043,27.41,2023-08-31
REF0000012044,PAY0000012044,22.41,2023-02-18
REF0000012046,PAY0000012046,22.67,2023-11-07
REF0000012057,PAY0000012057,12.37,2025-06-09
REF0000012064,PAY0000012064,4.56,2025-05-01
REF0000012072,PAY0000012072,34.33,2023-11-07
REF0000012074,PAY0000012074,80.57,2023-03-23
REF0000012075,PAY0000012075,22.54,2025-02-04
REF0000012083,PAY0000012083,64.42,2023-10-28
REF0000012090,PAY0000012090,21.22,2024-08-28
REF0000012092,PAY0000012092,12.64,2023-07-04
REF0000012094,PAY0000012094,46.42,2023-03-28
REF0000012109,PAY0000012109,15.98,2023-05-26
REF0000012113,PAY0000012113,11.66,2023-11-09
REF0000012117,PAY0000012117,17.44,2024-08-06
REF0000012118,PAY0000012118,20.93,2024-08-10
REF0000012123,PAY0000012123,25.77,2024-12-04
REF0000012130,PAY0000012130,12.52,2024-10-25
REF0000012143,PAY0000012143,2.65,2023-04-27
REF0000012150,PAY0000012150,7.06,2025-01-15
REF0000012156,PAY0000012156,39.7,2025-06-11
REF0000012159,PAY0000012159,25.36,2025-05-14
REF0000012166,PAY0000012166,15.28,2024-07-28
REF0000012181,PAY0000012181,14.81,2024-08-09
REF0000012184,PAY0000012184,40.76,2024-09-12
REF0000012201,PAY0000012201,2.04,2024-11-06
REF0000012211,PAY0000012211,11.62,2023-07-14
REF0000012214,PAY0000012214,2.41,2023-06-30
REF0000012231,PAY0000012231,25.52,2024-12-16
REF0000012242,PAY0000012242,10.45,2025-02-14
REF0000012243,PAY0000012243,26.0,2025-03-08
REF0000012254,PAY0000012254,45.09,2025-05-05
REF0000012255,PAY0000012255,15.77,2023-06-01
REF0000012269,PAY0000012269,65.39,2023-04-28
REF0000012273,PAY0000012273,23.68,2024-06-17
REF0000012274,PAY0000012274,10.12,2024-03-03
REF0000012277,PAY0000012277,13.84,2025-03-14
REF0000012279,PAY0000012279,38.76,2023-11-02
REF0000012280,PAY0000012280,8.49,2024-10-05
REF0000012284,PAY0000012284,14.41,2025-04-13
REF0000012291,PAY0000012291,27.1,2024-09-28
REF0000012303,PAY0000012303,32.46,2024-08-29
REF0000012309,PAY0000012309,14.2,2024-09-15
REF0000012310,PAY0000012310,10.01,2023-06-12
REF0000012322,PAY0000012322,17.37,2023-05-09
REF0000012326,PAY0000012326,18.6,2025-06-18
REF0000012331,PAY0000012331,5.17,2023-04-21
REF0000012336,PAY0000012336,21.4,2024-09-19
REF0000012337,PAY0000012337,17.19,2023-04-04
REF0000012351,PAY0000012351,36.36,2023-03-08
REF0000012352,PAY0000012352,9.64,2023-10-07
REF0000012355,PAY0000012355,9.08,2023-04-18
REF0000012367,PAY0000012367,15.3,2023-08-30
REF0000012369,PAY0000012369,111.57,2024-08-21
REF0000012373,PAY0000012373,8.21,2023-06-14
REF0000012375,PAY0000012375,26.56,2024-12-16
REF0000012379,PAY0000012379,1.99,2024-01-04
REF0000012395,PAY0000012395,17.13,2024-03-17
REF0000012397,PAY0000012397,49.13,2023-10-16
REF0000012398,PAY0000012398,21.5,2023-01-28
REF0000012412,PAY0000012412,16.05,2024-08-11
REF0000012415,PAY0000012415,15.57,2025-04-20
REF0000012420,PAY0000012420,10.86,2023-05-03
REF0000012421,PAY0000012421,25.69,2024-11-05
REF0000012428,PAY0000012428,22.18,2024-03-12
REF0000012431,PAY0000012431,15.11,2025-03-11
REF0000012436,PAY0000012436,29.65,2024-05-23
REF0000012437,PAY0000012437,19.45,2023-04-13
REF0000012444,PAY0000012444,65.67,2025-04-20
REF0000012446,PAY0000012446,6.98,2024-03-19
REF0000012449,PAY0000012449,33.32,2023-06-27
REF0000012454,PAY0000012454,11.0,2024-10-02
REF0000012455,PAY0000012455,6.62,2025-03-21
REF0000012464,PAY0000012464,32.71,2023-10-09
REF0000012465,PAY0000012465,2.55,2025-05-02
REF0000012482,PAY0000012482,3.61,2025-06-28
REF0000012484,PAY0000012484,5.71,2023-09-11
REF0000012494,PAY0000012494,19.82,2025-04-30
REF0000012496,PAY0000012496,24.77,2024-05-01
REF0000012502,PAY0000012502,7.39,2023-04-28
REF0000012504,PAY0000012504,48.95,2024-03-18
REF0000012511,PAY0000012511,6.16,2023-01-11
REF0000012520,PAY0000012520,15.48,2023-12-21
REF0000012521,PAY0000012521,12.71,2024-04-14
REF0000012522,PAY0000012522,7.7,2024-05-13
REF0000012553,PAY0000012553,11.41,2023-11-27
REF0000012556,PAY0000012556,5.09,2023-09-30
REF0000012560,PAY0000012560,81.0,2025-04-10
REF0000012566,PAY0000012566,10.43,2023-06-01
REF0000012567,PAY0000012567,3.74,2024-08-22
REF0000012570,PAY0000012570,26.32,2023-02-22
REF0000012578,PAY0000012578,39.42,2025-02-02
REF0000012582,PAY0000012582,44.93,2023-04-18
REF0000012596,PAY0000012596,8.02,2024-08-17
REF0000012600,PAY0000012600,6.89,2025-03-28
REF0000012602,PAY0000012602,6.81,2024-02-21
REF0000012605,PAY0000012605,7.71,2025-03-21
REF0000012606,PAY0000012606,6.85,2024-08-27
REF0000012622,PAY0000012622,20.5,2024-11-17
REF0000012636,PAY0000012636,22.39,2023-03-19
REF0000012637,PAY0000012637,6.11,2023-09-14
REF0000012641,PAY0000012641,25.51,2024-01-12
REF0000012643,PAY0000012643,31.98,2024-08-13
REF0000012644,PAY0000012644,13.44,2023-07-28
REF0000012648,PAY0000012648,23.04,2023-10-07
REF0000012664,PAY0000012664,39.01,2025-03-13
REF0000012665,PAY0000012665,14.18,2025-01-22
REF0000012667,PAY0000012667,7.98,2023-07-15
REF0000012671,PAY0000012671,33.48,2023-06-30
REF0000012674,PAY0000012674,62.49,2024-03-30
REF0000012678,PAY0000012678,16.3,2023-03-15
REF0000012687,PAY0000012687,12.8,2023-01-23
REF0000012689,PAY0000012689,16.17,2025-04-06
REF0000012690,PAY0000012690,62.98,2023-03-07
REF0000012702,PAY0000012702,20.77,2023-03-04
REF0000012704,PAY0000012704,68.86,2024-10-20
REF0000012710,PAY0000012710,10.47,2024-10-24
REF0000012718,PAY0000012718,115.6,2024-06-22
REF0000012736,PAY0000012736,4.93,2024-06-19
REF0000012738,PAY0000012738,13.92,2024-06-17
REF0000012757,PAY0000012757,18.29,2023-01-18
REF0000012758,PAY0000012758,14.64,2023-09-14
REF0000012762,PAY0000012762,8.7,2024-01-15
REF0000012763,PAY0000012763,14.55,2025-02-10
REF0000012765,PAY0000012765,38.44,2024-10-18
REF0000012767,PAY0000012767,20.68,2024-10-10
REF0000012778,PAY0000012778,5.66,2023-10-08
REF0000012786,PAY0000012786,47.46,2025-04-07
REF0000012790,PAY0000012790,24.48,2023-11-28
REF0000012805,PAY0000012805,19.2,2025-05-13
REF0000012809,PAY0000012809,56.59,2024-09-17
REF0000012810,PAY0000012810,94.8,2024-04-17
REF0000012817,PAY0000012817,31.51,2025-04-19
REF0000012828,PAY0000012828,36.48,2023-03-25
REF0000012831,PAY0000012831,37.34,2023-12-20
REF0000012841,PAY0000012841,5.36,2023-02-05
REF0000012851,PAY0000012851,22.38,2025-01-13
REF0000012852,PAY0000012852,10.49,2024-07-24
REF0000012853,PAY0000012853,19.36,2025-01-29
REF0000012856,PAY0000012856,16.31,2025-03-28
REF0000012857,PAY0000012857,0.84,2025-01-20
REF0000012858,PAY0000012858,28.73,2023-08-01
REF0000012861,PAY0000012861,5.04,2024-02-02
REF0000012862,PAY0000012862,23.93,2024-07-01
REF0000012898,PAY0000012898,37.63,2023-10-06
REF0000012915,PAY0000012915,7.6,2023-04-21
REF0000012916,PAY0000012916,4.44,2023-09-11
REF0000012917,PAY0000012917,21.34,2024-01-24
REF0000012946,PAY0000012946,22.24,2025-04-26
REF0000012950,PAY0000012950,32.16,2024-06-22
REF0000012956,PAY0000012956,21.57,2024-01-14
REF0000012961,PAY0000012961,4.42,2023-05-01
REF0000012966,PAY0000012966,29.47,2024-11-02
REF0000012974,PAY0000012974,25.78,2023-11-16
REF0000012975,PAY0000012975,23.09,2023-09-12
REF0000012976,PAY0000012976,50.92,2024-02-24
REF0000012990,PAY0000012990,97.31,2024-05-10
REF0000012993,PAY0000012993,71.5,2025-04-06
REF0000012995,PAY0000012995,50.16,2023-12-11
REF0000012999,PAY0000012999,45.26,2023-04-07
REF0000013008,PAY0000013008,1.94,2023-09-02
REF0000013015,PAY0000013015,26.81,2024-02-14
REF0000013027,PAY0000013027,8.7,2024-01-28
REF0000013036,PAY0000013036,22.67,2023-01-31
REF0000013042,PAY0000013042,41.35,2024-07-15
REF0000013043,PAY0000013043,14.87,2025-03-27
REF0000013046,PAY0000013046,8.82,2024-05-14
REF0000013050,PAY0000013050,7.79,2025-04-02
REF0000013051,PAY0000013051,16.87,2023-12-17
REF0000013055,PAY0000013055,44.04,2024-02-07
REF0000013065,PAY0000013065,23.41,2023-06-26
REF0000013074,PAY0000013074,12.22,2024-12-24
REF0000013087,PAY0000013087,46.31,2024-12-31
REF0000013093,PAY0000013093,16.62,2023-03-10
REF0000013097,PAY0000013097,3.73,2023-12-16
REF0000013103,PAY0000013103,14.57,2025-05-07
REF0000013125,PAY0000013125,32.62,2024-11-04
REF0000013127,PAY0000013127,33.26,2023-03-17
REF0000013144,PAY0000013144,3.78,2024-12-27
REF0000013145,PAY0000013145,4.39,2023-05-04
REF0000013151,PAY0000013151,30.87,2025-03-10
REF0000013152,PAY0000013152,21.36,2025-02-21
REF0000013157,PAY0000013157,14.1,2024-01-12
REF0000013171,PAY0000013171,20.04,2024-09-03
REF0000013175,PAY0000013175,18.48,2024-10-28
REF0000013177,PAY0000013177,12.88,2023-01-16
REF0000013178,PAY0000013178,11.14,2023-07-21
REF0000013182,PAY0000013182,52.37,2025-01-31
REF0000013183,PAY0000013183,17.3,2025-03-24
REF0000013192,PAY0000013192,32.76,2025-02-04
REF0000013193,PAY0000013193,4.08,2024-02-08
REF0000013212,PAY0000013212,42.77,2024-08-09
REF0000013213,PAY0000013213,27.25,2024-12-13
REF0000013224,PAY0000013224,3.7,2023-11-27
REF0000013227,PAY0000013227,67.99,2025-02-09
REF0000013234,PAY0000013234,18.54,2023-07-25
REF0000013249,PAY0000013249,19.08,2023-10-31
REF0000013259,PAY0000013259,40.46,2024-12-16
REF0000013263,PAY0000013263,17.94,2024-09-04
REF0000013264,PAY0000013264,84.29,2024-12-12
REF0000013291,PAY0000013291,15.74,2023-04-30
REF0000013305,PAY0000013305,27.92,2023-11-16
REF0000013309,PAY0000013309,29.29,2023-11-27
REF0000013310,PAY0000013310,5.22,2025-05-02
REF0000013320,PAY0000013320,4.85,2023-06-18
REF0000013321,PAY0000013321,5.3,2023-06-11
REF0000013330,PAY0000013330,1.84,2023-12-29
REF0000013356,PAY0000013356,9.05,2024-02-28
REF0000013367,PAY0000013367,48.69,2023-01-16
REF0000013370,PAY0000013370,32.12,2024-01-31
REF0000013378,PAY0000013378,20.56,2025-04-09
REF0000013380,PAY0000013380,21.17,2025-03-26
REF0000013382,PAY0000013382,28.84,2024-11-05
REF0000013384,PAY0000013384,16.63,2025-02-25
REF0000013387,PAY0000013387,142.1,2024-01-26
REF0000013388,PAY0000013388,25.17,2024-12-02
REF0000013393,PAY0000013393,2.54,2024-01-15
REF0000013401,PAY0000013401,17.51,2024-07-27
REF0000013404,PAY0000013404,52.1,2023-03-24
REF0000013415,PAY0000013415,41.14,2023-04-27
REF0000013424,PAY0000013424,12.93,2023-08-05
REF0000013431,PAY0000013431,7.64,2025-05-04
REF0000013435,PAY0000013435,6.03,2024-03-03
REF0000013438,PAY0000013438,17.6,2025-03-12
REF0000013448,PAY0000013448,20.17,2023-11-13
REF0000013452,PAY0000013452,3.03,2023-01-26
REF0000013456,PAY0000013456,13.24,2024-05-09
REF0000013460,PAY0000013460,31.14,2025-07-05
REF0000013461,PAY0000013461,26.35,2023-10-26
REF0000013463,PAY0000013463,41.17,2024-02-14
REF0000013507,PAY0000013507,41.05,2024-01-10
REF0000013511,PAY0000013511,8.38,2023-11-12
REF0000013513,PAY0000013513,31.95,2024-12-31
REF0000013518,PAY0000013518,19.59,2023-01-12
REF0000013523,PAY0000013523,2.92,2025-03-27
REF0000013531,PAY0000013531,23.96,2023-07-28
REF0000013534,PAY0000013534,11.09,2025-01-31
REF0000013542,PAY0000013542,18.94,2024-10-07
REF0000013544,PAY0000013544,2.3,2023-10-10
REF0000013546,PAY0000013546,15.19,2023-02-05
REF0000013553,PAY0000013553,38.58,2025-05-07
REF0000013558,PAY0000013558,39.71,2025-01-30
REF0000013571,PAY0000013571,26.37,2023-08-02
REF0000013573,PAY0000013573,42.2,2023-02-23
REF0000013582,PAY0000013582,29.2,2025-02-16
REF0000013585,PAY0000013585,39.88,2023-08-05
REF0000013587,PAY0000013587,49.09,2023-12-03
REF0000013592,PAY0000013592,11.27,2023-04-29
REF0000013593,PAY0000013593,9.48,2024-11-01
REF0000013602,PAY0000013602,38.71,2025-06-18
REF0000013603,PAY0000013603,13.34,2023-05-08
REF0000013606,PAY0000013606,6.74,2024-08-22
REF0000013618,PAY0000013618,12.23,2024-05-31
REF0000013619,PAY0000013619,3.68,2023-10-22
REF0000013620,PAY0000013620,6.6,2023-01-20
REF0000013630,PAY0000013630,30.37,2023-10-05
REF0000013631,PAY0000013631,39.59,2024-02-19
REF0000013633,PAY0000013633,36.25,2023-05-26
REF0000013636,PAY0000013636,10.58,2023-05-20
REF0000013644,PAY0000013644,36.51,2023-03-26
REF0000013648,PAY0000013648,24.12,2023-11-29
REF0000013650,PAY0000013650,18.32,2024-07-25
REF0000013656,PAY0000013656,21.81,2025-02-26
REF0000013669,PAY0000013669,31.04,2025-03-03
REF0000013670,PAY0000013670,49.49,2023-12-10
REF0000013673,PAY0000013673,41.63,2024-06-19
REF0000013684,PAY0000013684,41.19,2025-05-06
REF0000013690,PAY0000013690,11.34,2025-01-06
REF0000013699,PAY0000013699,26.88,2025-03-21
REF0000013700,PAY0000013700,23.15,2025-05-01
REF0000013701,PAY0000013701,24.22,2024-09-06
REF0000013705,PAY0000013705,10.38,2023-12-22
REF0000013708,PAY0000013708,34.71,2024-04-03
REF0000013709,PAY0000013709,103.38,2024-08-23
REF0000013710,PAY0000013710,8.49,2024-04-18
REF0000013719,PAY0000013719,7.9,2023-06-19
REF0000013723,PAY0000013723,14.08,2024-04-26
REF0000013745,PAY0000013745,3.73,2024-07-06
REF0000013747,PAY0000013747,4.7,2025-05-25
REF0000013748,PAY0000013748,42.02,2024-03-07
REF0000013749,PAY0000013749,20.91,2025-04-26
REF0000013750,PAY0000013750,17.75,2024-02-13
REF0000013759,PAY0000013759,15.76,2024-11-21
REF0000013765,PAY0000013765,35.56,2023-01-10
REF0000013776,PAY0000013776,20.48,2025-01-24
REF0000013778,PAY0000013778,10.21,2024-08-13
REF0000013782,PAY0000013782,30.46,2025-01-31
REF0000013790,PAY0000013790,23.41,2024-05-10
REF0000013793,PAY0000013793,5.38,2024-11-23
REF0000013794,PAY0000013794,21.61,2024-10-15
REF0000013795,PAY0000013795,17.53,2023-07-26
REF0000013797,PAY0000013797,54.23,2025-06-01
REF0000013798,PAY0000013798,56.46,2025-01-09
REF0000013806,PAY0000013806,4.25,2023-08-25
REF0000013810,PAY0000013810,65.87,2024-07-27
