order_id,customer_id,status,country,currency,created_date,updated_date,channel
O000001719,C0003762,refunded,US,EUR,2023-07-05,2023-07-07,mobile
O000001720,C0005505,created,DE,GBP,2023-09-05,2023-09-08,mobile
O000001721,C0008252,delivered,PL,EUR,2025-05-18,2025-05-29,web
O000001722,C0011623,delivered,SE,USD,2024-07-04,2024-07-16,web
O000001723,C0000205,paid,ES,USD,2025-04-22,2025-05-02,partner
O000001724,C0005503,created,US,USD,2023-12-29,2024-01-12,web
O000001725,C0004839,shipped,ES,PLN,2023-03-27,2023-03-28,web
O000001726,C0006932,delivered,ES,EUR,2024-12-08,2024-12-17,mobile
O000001727,c0002444,delivered,PL,EUR,2024-01-06,2024-01-09,partner
O000001728,C0003526,paid,SE,EUR,2023-09-20,2023-09-20,web
O000001729,C0003525,delivered,GB,EUR,2023-11-07,2023-11-10,mobile
O000001730,C0007875,delivered,PL,USD,2023-03-30,2023-04-09,partner
O000001731,C0008815,delivered,DE,EUR,2024-03-09,2024-03-14,web
O000001732,C0005242,shipped,US,EUR,2023-08-16,2023-08-18,mobile
O000001733,C0008344,delivered,FR,EUR,2024-10-10,2024-10-18,mobile
O000001734,C0010462,cancelled,PL,EUR,2023-08-28,2023-09-03,mobile
O000001735,C0005551,cancelled,US,USD,2024-06-20,2024-06-24,partner
O000001736,C0000794,delivered,US,PLN,2025-02-03,2025-02-13,web
O000001737,C0004348,shipped,US,PLN,2024-10-07,2024-10-17,partner
O000001738,C0011793,shipped,NL,USD,2025-01-05,2025-01-14,web
O000001739,C0006288,delivered,US,USD,2023-01-24,2023-02-05,mobile
O000001740,C0005357,paid,GB,EUR,2023-04-06,2023-04-13,mobile
O000001741,C0003031,delivered,US,USD,2023-04-05,2023-04-09,mobile
O000001742,C0001395,paid,PL,EUR,2023-08-03,2023-08-15,partner
O000001743,C0004726,paid,FR,USD,2025-03-30,2025-04-01,partner
O000001744,C0005208,delivered,GB,USD,2024-11-05,2024-11-08,partner
O000001745,C0009715,delivered,GB,USD,2024-01-21,2024-01-25,partner
O000001746, C0006961 ,paid,US,EUR,2023-02-06,2023-02-20,partner
O000001747,C0008613,shipped,GB,EUR,2025-02-07,2025-02-21,mobile
O000001748,C00009546,shipped,PL,EUR,2024-08-07,2024-08-19,partner
O000001749,C0002497,paid,GB,PLN,2023-06-23,2023-06-24,mobile
O000001750,C0010433,paid,PL,PLN,2023-02-23,2023-03-05,web
O000001751,C0006100,delivered,US,EUR,2023-03-07,2023-03-16,web
O000001752,C0000552,delivered,ES,EUR,2024-04-28,2024-05-08,mobile
O000001753,C0003616,shipped,FR,EUR,2024-05-24,2024-05-26,web
O000001754,C0009931,paid,NL,USD,2023-02-07,2023-02-12,web
O000001755,C0002203,paid,GB,USD,2025-06-02,2025-06-13,mobile
O000001756,C0004037,created,DE,GBP,2023-07-23,2023-07-24,mobile
O000001757,C0002569,shipped,FR,EUR,2024-10-20,2024-11-01,mobile
O000001758,C0011542,cancelled,FR,USD,2023-03-29,2023-04-11,partner
O000001759,C0006391,delivered,GB,EUR,2023-07-30,2023-08-04,partner
O000001760,C0003181,delivered,FR,EUR,2023-11-06,2023-11-11,mobile
O000001761,C0009982,paid,NL,EUR,2024-08-08,2024-08-11,web
O000001762,C0004076,paid,ES,USD,2024-05-26,2024-06-09,web
O000001763,C0007852,delivered,ES,USD,2025-04-04,2025-04-06,web
O000001764,C0006141,paid,NL,EUR,2024-03-27,2024-04-09,web
O000001765,C0005097,shipped,PL,EUR,2023-01-13,2023-01-13,web
O000001766,C0010841,paid,US,EUR,2024-11-28,2024-12-05,mobile
O000001767,C00003397,shipped,SE,EUR,2024-06-17,2024-06-25,web
O000001768,C0007008,cancelled,GB,USD,2025-04-18,2025-04-21,web
O000001769,C0000554,paid,US,USD,2025-03-02,2025-03-16,mobile
O000001770,C0001386,delivered,GB,EUR,2024-06-11,2024-06-23,mobile
O000001771,C0007104,delivered,US,EUR,2024-02-02,2024-02-02,mobile
O000001772,C0008814,paid,NL,EUR,2023-01-28,2023-02-01,mobile
O000001773,C00002835,paid,ES,EUR,2023-11-07,2023-11-20,mobile
O000001774,C0001041,paid,US,EUR,2024-01-30,2024-02-06,mobile
O000001775,C0000523,delivered,SE,USD,2025-01-19,2025-01-20,partner
O000001776,C0008940,created,US,USD,2024-03-30,2024-04-01,web
O000001777,C0006098,shipped,SE,GBP,2024-05-31,2024-06-07,mobile
O000001778,C0010186,shipped,US,EUR,2024-04-04,2024-04-04,mobile
O000001779,C0010437,paid,NL,EUR,2025-03-14,2025-03-20,mobile
O000001780,C0008927,delivered,ES,EUR,2023-07-20,2023-08-03,mobile
O000001781,C0002689,delivered,NL,EUR,2024-01-28,2024-02-09,web
O000001782,C0010996,paid,US,USD,2023-02-07,2023-02-15,mobile
O000001783,C0009449,shipped,GB,EUR,2024-10-08,2024-10-17,mobile
O000001784,C0003335,created,US,GBP,2024-03-09,2024-03-21,web
O000001785,C0002036,created,FR,EUR,2025-04-26,2025-04-30,mobile
O000001786,C0010908,shipped,FR,EUR,2023-09-15,2023-09-17,mobile
O000001787,C0003005,cancelled,PL,USD,2023-05-27,2023-06-04,mobile
O000001788,C0009010,cancelled,US,GBP,2024-12-15,2024-12-29,mobile
O000001789,C0005719,paid,NL,EUR,2024-03-21,2024-03-27,web
O000001790,C0010246,cancelled,SE,USD,2024-04-03,2024-04-12,mobile
O000001791,C0000783,paid,US,USD,2024-06-27,2024-06-27,partner
O000001792,C0005396,paid,SE,EUR,2023-04-24,2023-05-04,partner
O000001793,C0001714,paid,ES,EUR,2024-09-18,2024-09-27,partner
O000001794,C0002826,created,ES,EUR,2023-03-11,2023-03-22,mobile
O000001795,C0006683,paid,DE,GBP,2023-08-03,2023-08-08,web
O000001796,C0008181,created,GB,USD,2024-03-15,2024-03-17,mobile
O000001797,C0007088,paid,DE,EUR,2023-07-28,2023-08-05,web
O000001798,C0004674,shipped,US,EUR,2023-03-28,2023-03-31,mobile
O000001799,C0009531,shipped,SE,EUR,2024-02-22,2024-02-27,mobile
O000001800,C0011992,paid,US,PLN,2024-03-24,2024-03-25,mobile
O000001801,C0004553,shipped,SE,EUR,2023-02-03,2023-02-14,web
O000001802,C0004472,delivered,DE,EUR,2023-02-15,2023-02-15,partner
O000001803,C0009001,created,ES,EUR,2024-10-03,2024-10-05,partner
O000001804,C0011523,cancelled,PL,EUR,2023-02-25,2023-03-04,partner
O000001805,C0011878,paid,PL,EUR,2024-07-10,2024-07-14,mobile
O000001806,C0004489,paid,US,EUR,2023-09-14,2023-09-22,web
O000001807,C0007037,delivered,SE,USD,2023-02-07,2023-02-16,mobile
O000001808,C0009832,paid,DE,EUR,2023-01-22,2023-01-28,web
O000001809,C0005747,shipped,US,EUR,2023-03-04,2023-03-11,mobile
O000001810,c0011316,created,PL,PLN,2024-01-23,2024-01-26,mobile
O000001811,C0007861,refunded,GB,EUR,2024-09-13,2024-09-14,partner
O000001812,C0007378,cancelled,NL,EUR,2024-09-21,2024-10-02,partner
O000001813,C0009873,created,PL,EUR,2023-04-06,2023-04-11,mobile
O000001814,C0005587,paid,DE,EUR,2023-01-13,2023-01-25,partner
O000001815,C0011182,created,PL,PLN,2023-02-05,2023-02-12,mobile
O000001816,C0003285,delivered,PL,EUR,2023-03-08,2023-03-16,mobile
O000001817,C0010748,delivered,ES,EUR,2023-10-13,2023-10-18,partner
O000001818,C0010807,shipped,US,EUR,2023-04-15,2023-04-15,mobile
O000001819,C0008416,paid,US,USD,2024-12-29,2025-01-04,mobile
O000001820,C0004205,delivered,FR,EUR,2023-11-12,2023-11-16,web
O000001821,C0003078,created,DE,EUR,2023-07-04,2023-07-07,partner
O000001822,C0008636,shipped,US,USD,2025-01-12,2025-01-24,web
O000001823,C0006716,delivered,US,USD,2024-02-29,2024-03-12,partner
O000001824,C0003697,cancelled,FR,USD,2025-05-21,2025-05-22,partner
O000001825,C0003208,paid,ES,USD,2024-06-21,2024-06-26,partner
O000001826,C00006088,paid,PL,EUR,2024-11-05,2024-11-19,web
O000001827,C0003900,delivered,US,PLN,2023-02-13,2023-02-27,web
O000001828,C0010509,paid,NL,EUR,2023-01-29,2023-01-31,web
O000001829,C0008746,delivered,SE,EUR,2024-01-21,2024-01-29,mobile
O000001830,C0010174,paid,US,EUR,2025-06-05,2025-06-14,mobile
O000001831,C0001503,paid,FR,EUR,2024-04-29,2024-05-13,web
O000001832,C0008228,cancelled,ES,USD,2023-09-05,2023-09-08,mobile
O000001833,C0001864,delivered,ES,EUR,2024-10-29,2024-11-04,web
O000001834,C0003320,paid,NL,EUR,2024-04-14,2024-04-22,web
O000001835,C0002622,delivered,NL,EUR,2023-05-29,2023-06-07,mobile
O000001836,C0005509,created,FR,EUR,2023-10-06,2023-10-18,mobile
O000001837,C0010788,paid,FR,EUR,2025-04-11,2025-04-16,mobile
O000001838,C0003157,delivered,DE,EUR,2025-02-24,2025-02-25,partner
O000001839,C0008976,cancelled,ES,PLN,2023-08-30,2023-09-02,web
O000001840,C0000651,cancelled,DE,EUR,2023-06-15,2023-06-21,web
O000001841,C0007186,shipped,US,USD,2023-05-11,2023-05-14,mobile
O000001842,C0009538,shipped,DE,EUR,2024-05-06,2024-05-18,web
O000001843,C0003509,delivered,US,EUR,2023-05-01,2023-05-07,mobile
O000001844, C0002722 ,paid,GB,EUR,2024-10-25,2024-11-06,partner
O000001845,C0001054,created,ES,USD,2023-05-21,2023-05-31,partner
O000001846,C0004069,cancelled,US,GBP,2025-03-22,2025-03-29,mobile
O000001847,C0007044,paid,NL,PLN,2024-04-23,2024-04-30,mobile
O000001848,C0000094,delivered,GB,USD,2024-11-06,2024-11-12,web
O000001849,C0004905,paid,ES,EUR,2024-03-28,2024-04-04,mobile
O000001850,C0007431,delivered,DE,EUR,2023-02-10,2023-02-13,mobile
O000001851,C0009998,cancelled,NL,EUR,2024-04-26,2024-04-27,web
O000001852,C0001278,delivered,DE,GBP,2025-03-03,2025-03-11,mobile
O000001853,C0005583,delivered,ES,GBP,2023-06-05,2023-06-07,web
O000001854,C0009858,delivered,US,EUR,2023-09-22,2023-09-22,mobile
O000001855,C0008410,refunded,GB,EUR,2025-05-29,2025-06-06,partner
O000001856,C00000736,delivered,DE,EUR,2024-08-13,2024-08-18,partner
O000001857,C0003284,paid,NL,EUR,2023-10-02,2023-10-13,partner
O000001858,C0005843,created,GB,EUR,2025-05-24,2025-06-06,partner
O000001859,C0007044,paid,SE,EUR,2025-01-02,2025-01-10,mobile
O000001860,C0009597,delivered,US,EUR,2024-06-08,2024-06-17,partner
O000001861,C0011013,shipped,FR,USD,2023-06-12,2023-06-17,web
O000001862,C00006379,paid,ES,EUR,2024-02-26,2024-03-07,partner
O000001863,C0000530,delivered,US,EUR,2023-09-25,2023-10-08,web
O000001864,C0011121,paid,US,EUR,2023-06-11,2023-06-20,mobile
O000001865,C0009407,paid,US,PLN,2025-04-11,2025-04-21,partner
O000001866,C0000477,shipped,ES,EUR,2024-08-25,2024-09-04,partner
O000001867,C0007173,delivered,US,USD,2023-12-15,2023-12-23,mobile
O000001868,C0009418,paid,SE,EUR,2023-01-02,2023-01-12,partner
O000001869,C0000780,paid,SE,EUR,2024-11-10,2024-11-11,partner
O000001870,C0005155,paid,US,EUR,2023-12-04,2023-12-17,partner
O000001871,C0001880,paid,FR,EUR,2023-12-06,2023-12-06,web
O000001872,C0005493,cancelled,FR,PLN,2025-01-07,2025-01-16,partner
O000001873,C0005168,shipped,ES,USD,2023-01-30,2023-01-31,partner
O000001874,C0008734,delivered,DE,EUR,2024-01-29,2024-02-06,mobile
O000001875,C0010748,shipped,ES,EUR,2024-03-25,2024-04-08,web
O000001876,C0007171,paid,PL,EUR,2024-04-24,2024-05-04,web
O000001877,C0007932,delivered,DE,EUR,2023-02-02,2023-02-13,partner
O000001878,C0010940,paid,US,EUR,2025-05-06,2025-05-19,web
O000001879,C0006252,paid,ES,EUR,2023-07-08,2023-07-11,mobile
O000001880,C0004434,delivered,US,EUR,2024-12-01,2024-12-09,mobile
O000001881,C0005981,cancelled,US,USD,2025-02-25,2025-02-27,partner
O000001882,C0004206,delivered,ES,EUR,2023-04-16,2023-04-24,mobile
O000001883,c0011997,paid,SE,PLN,2025-04-05,2025-04-13,web
O000001884,C0011611,cancelled,US,EUR,2024-07-12,2024-07-26,mobile
O000001885,C00010493,paid,GB,EUR,2023-07-01,2023-07-08,mobile
O000001886,C0009674,shipped,FR,GBP,2024-11-25,2024-11-28,mobile
O000001887,C0002407,cancelled,PL,EUR,2024-02-03,2024-02-03,web
O000001888,C0006488,cancelled,US,USD,2024-11-04,2024-11-13,partner
O000001889,C0011504,delivered,US,EUR,2024-09-19,2024-09-19,partner
O000001890,C0006300,paid,SE,EUR,2024-07-09,2024-07-15,web
O000001891,C0010878,refunded,US,EUR,2024-08-27,2024-08-31,partner
O000001892,C0005242,paid,PL,EUR,2024-03-13,2024-03-17,web
O000001893,C0011497,shipped,SE,USD,2025-04-08,2025-04-21,mobile
O000001894,C0000145,delivered,GB,USD,2024-01-21,2024-01-22,partner
O000001895,C0008842,paid,ES,USD,2024-02-17,2024-03-01,partner
O000001896,C0002972,shipped,US,EUR,2024-09-06,2024-09-12,partner
O000001897,C0010579,paid,FR,EUR,2024-06-07,2024-06-16,web
O000001898,C0007823,delivered,PL,EUR,2024-09-29,2024-10-10,web
O000001899,C0002018,created,NL,EUR,2024-03-13,2024-03-13,mobile
O000001900,C0005095,paid,SE,PLN,2023-06-15,2023-06-21,web
O000001901,C0006382,delivered,NL,EUR,2023-01-25,2023-02-03,mobile
O000001902,C0005633,paid,FR,USD,2024-01-05,2024-01-17,web
O000001903,C0010697,delivered,ES,EUR,2023-01-31,2023-02-11,mobile
O000001904,C0009402,shipped,SE,USD,2025-01-04,2025-01-17,web
O000001905,C0003823,shipped,PL,EUR,2025-06-17,2025-06-29,partner
O000001906,C0000328,created,SE,EUR,2023-07-13,2023-07-22,partner
O000001907,C0004820,shipped,US,USD,2023-12-08,2023-12-08,partner
O000001908,C0002363,created,US,EUR,2024-09-26,2024-10-09,web
O000001909,C0009342,cancelled,SE,EUR,2024-02-15,2024-02-27,partner
O000001910,C0002355,cancelled,GB,USD,2024-01-21,2024-01-21,mobile
O000001911,C0009727,paid,GB,EUR,2024-11-04,2024-11-08,mobile
O000001912,C0003168,shipped,GB,USD,2025-05-11,2025-05-15,mobile
O000001913,C0008446,paid,GB,EUR,2024-07-30,2024-08-03,web
O000001914,C0001651,shipped,DE,EUR,2023-10-25,2023-11-07,partner
O000001915,C0009679,refunded,PL,EUR,2023-10-30,2023-11-06,partner
O000001916,C0001099,shipped,DE,EUR,2023-02-22,2023-03-07,mobile
O000001917,C0010379,delivered,ES,USD,2023-08-13,2023-08-20,web
O000001918,C0002512,paid,DE,EUR,2023-05-13,2023-05-19,partner
O000001919,C0000612,shipped,US,USD,2024-03-08,2024-03-10,partner
O000001920,C0008228,delivered,NL,PLN,2024-04-27,2024-04-29,partner
O000001921,C0010721,delivered,SE,USD,2024-04-20,2024-04-21,mobile
O000001922,C0006613,created,DE,EUR,2023-02-13,2023-02-19,partner
O000001923,C0009625,paid,DE,USD,2024-08-08,2024-08-18,web
O000001924,C0010608,refunded,US,USD,2024-09-08,2024-09-19,web
O000001925,C0005279,cancelled,GB,EUR,2024-01-22,2024-02-02,partner
O000001926,C0001870,shipped,DE,PLN,2023-12-20,2023-12-28,partner
O000001927,C0000391,paid,US,EUR,2024-05-13,2024-05-27,mobile
O000001928,C0005856,delivered,DE,USD,2024-06-15,2024-06-29,mobile
O000001929,C0006855,shipped,US,USD,2024-10-03,2024-10-06,partner
O000001930,C0008042,shipped,FR,GBP,2023-01-02,2023-01-15,partner
O000001931,C0005967,delivered,PL,EUR,2024-12-12,2024-12-23,mobile
O000001932,C0003928,cancelled,ES,EUR,2024-04-23,2024-05-03,partner
O000001933,C0002139,refunded,ES,USD,2023-08-31,2023-09-13,web
O000001934,C0006238,created,NL,EUR,2023-04-30,2023-05-05,mobile
O000001935,C0007159,paid,US,USD,2024-08-30,2024-09-09,partner
O000001936,C0006052,paid,DE,USD,2024-01-19,2024-01-27,partner
O000001937,C0012000,paid,US,EUR,2023-01-14,2023-01-25,partner
O000001938,C0007390,shipped,ES,EUR,2024-10-13,2024-10-15,web
O000001939,C0001200,created,SE,EUR,2024-08-22,2024-08-29,partner
O000001940,C0003342,shipped,US,EUR,2024-11-16,2024-11-20,partner
O000001941,C0003174,paid,SE,USD,2024-04-07,2024-04-21,web
O000001942,C0009350,paid,US,EUR,2024-08-10,2024-08-15,web
O000001943,C0003673,delivered,FR,EUR,2024-12-09,2024-12-22,web
O000001944,C0006585,paid,GB,EUR,2025-03-27,2025-04-04,partner
O000001945,C0009011,paid,PL,USD,2024-08-21,2024-08-24,mobile
O000001946,C0009717,delivered,FR,EUR,2023-03-04,2023-03-13,web
O000001947,C0005318,delivered,NL,USD,2025-01-09,2025-01-21,web
O000001948,C0006399,created,DE,EUR,2025-02-06,2025-02-10,partner
O000001949,C0005771,cancelled,PL,USD,2023-01-04,2023-01-05,partner
O000001950,C0000536,refunded,ES,EUR,2023-06-14,2023-06-21,partner
O000001951,C0002383,paid,PL,EUR,2025-05-23,2025-05-25,mobile
O000001952,C0004831,cancelled,SE,EUR,2023-12-31,2024-01-12,mobile
O000001953,C00010714,paid,US,USD,2024-07-02,2024-07-09,partner
O000001954,C0010968,delivered,ES,EUR,2025-02-15,2025-02-21,web
O000001955,C0000164,paid,FR,EUR,2024-10-27,2024-10-27,mobile
O000001956,C0006575,paid,NL,EUR,2025-05-01,2025-05-04,partner
O000001957,C0002854,paid,DE,EUR,2023-04-15,2023-04-16,partner
O000001958,C0000702,delivered,DE,GBP,2023-02-07,2023-02-07,partner
O000001959,C0011619,refunded,DE,USD,2024-05-20,2024-05-29,mobile
O000001960,C0010994,paid,GB,EUR,2024-07-13,2024-07-14,web
O000001961,C0002383,paid,ES,EUR,2023-12-07,2023-12-08,partner
O000001962,C0010570,paid,SE,USD,2024-05-11,2024-05-11,web
O000001963, C0003905 ,delivered,US,EUR,2024-11-06,2024-11-13,mobile
O000001964,C0007943,paid,ES,PLN,2024-03-23,2024-04-01,web
O000001965,C0006195,delivered,FR,PLN,2023-07-22,2023-07-23,partner
O000001966,C0000272,paid,ES,EUR,2023-06-28,2023-07-06,partner
O000001967,c0005994,delivered,DE,EUR,2023-12-13,2023-12-17,mobile
O000001968,C0011973,shipped,US,GBP,2023-08-04,2023-08-07,partner
O000001969,C0004646,delivered,DE,EUR,2023-12-22,2023-12-26,mobile
O000001970,C0000920,delivered,SE,EUR,2023-09-27,2023-10-03,partner
O000001971,C0008662,delivered,NL,EUR,2023-06-30,2023-07-05,web
O000001972,C0003555,created,SE,PLN,2024-04-10,2024-04-10,mobile
O000001973,C0008834,paid,US,EUR,2023-10-27,2023-10-29,mobile
O000001974,C0001673,paid,DE,EUR,2023-01-09,2023-01-16,web
O000001975,C0003894,paid,ES,EUR,2023-05-05,2023-05-07,mobile
O000001976,C0010075,created,GB,USD,2023-12-19,2023-12-27,web
O000001977,C0003234,delivered,PL,EUR,2024-11-08,2024-11-20,mobile
O000001978,C0002003,delivered,DE,USD,2023-07-25,2023-07-29,web
O000001979,C0005429,created,DE,USD,2025-02-03,2025-02-14,partner
O000001980,C0000228,delivered,US,EUR,2023-03-04,2023-03-10,web
O000001981,C0002227,refunded,GB,USD,2024-06-24,2024-07-06,web
O000001982,C0009052,created,PL,EUR,2023-05-02,2023-05-09,partner
O000001983,C0002215,shipped,FR,EUR,2025-02-12,2025-02-12,mobile
O000001984,C0011044,paid,GB,USD,2024-10-22,2024-11-04,mobile
O000001985,C0001430,delivered,FR,USD,2023-03-15,2023-03-26,web
O000001986,C0009080,refunded,FR,EUR,2024-01-22,2024-02-02,partner
O000001987,C0004439,cancelled,PL,EUR,2024-12-22,2024-12-26,mobile
O000001988,C0009622,paid,NL,EUR,2023-06-08,2023-06-15,partner
O000001989,C0002624,shipped,US,EUR,2024-09-01,2024-09-06,partner
O000001990,C0008122,paid,DE,EUR,2023-02-10,2023-02-20,web
O000001991,c0005530,created,GB,EUR,2024-02-29,2024-03-10,web
O000001992,C0001078,shipped,FR,EUR,2025-03-19,2025-03-23,partner
O000001993,C0005921,cancelled,SE,EUR,2024-06-03,2024-06-10,partner
O000001994,C0005122,paid,SE,USD,2023-12-06,2023-12-18,web
O000001995,C0009737,paid,DE,EUR,2024-05-13,2024-05-16,mobile
O000001996,C0004000,shipped,DE,USD,2023-07-17,2023-07-21,partner
O000001997,C0009760,shipped,GB,EUR,2024-02-10,2024-02-14,web
O000001998,C0004684,delivered,NL,EUR,2025-05-13,2025-05-25,partner
O000001999,C0005862,delivered,US,PLN,2023-04-20,2023-04-29,partner
O000002000,C0005968,delivered,DE,PLN,2023-08-16,2023-08-30,mobile
O000002001,C0005350,delivered,PL,PLN,2024-08-23,2024-09-05,web
O000002002,C0007929,cancelled,PL,EUR,2023-10-26,2023-10-26,mobile
O000002003,C0004952,shipped,US,EUR,2023-10-03,2023-10-10,partner
O000002004,C0001400,delivered,US,EUR,2025-01-19,2025-01-30,mobile
O000002005,C0004487,delivered,GB,EUR,2023-09-14,2023-09-20,web
O000002006,C0008904,paid,US,EUR,2024-05-07,2024-05-21,web
O000002007,C0011816,created,FR,EUR,2025-05-29,2025-05-30,web
O000002008,C0007040,paid,US,EUR,2023-02-08,2023-02-12,partner
O000002009,C0011298,delivered,GB,EUR,2023-01-19,2023-01-28,mobile
O000002010,C0010315,paid,PL,USD,2024-08-10,2024-08-10,web
O000002011,C0007081,paid,US,EUR,2023-12-16,2023-12-17,mobile
O000002012, C0007511 ,shipped,GB,USD,2023-04-23,2023-05-02,partner
O000002013,c0010604,created,US,EUR,2024-08-26,2024-08-30,partner
O000002014,C0001616,paid,SE,PLN,2024-07-14,2024-07-16,mobile
O000002015,C0009482,paid,DE,EUR,2025-01-26,2025-02-08,mobile
O000002016,C0002800,cancelled,US,EUR,2023-02-14,2023-02-24,mobile
O000002017,C0008531,paid,SE,PLN,2024-05-06,2024-05-10,mobile
O000002018,C0002329,delivered,NL,EUR,2025-02-18,2025-02-25,mobile
O000002019,C0007247,paid,US,EUR,2023-08-02,2023-08-11,web
O000002020,C0010829,created,DE,EUR,2024-10-18,2024-10-19,partner
O000002021,C0011754,created,PL,EUR,2024-03-31,2024-04-01,partner
O000002022,c0004304,paid,NL,EUR,2023-09-16,2023-09-21,web
O000002023,C0005111,delivered,PL,USD,2024-06-04,2024-06-07,partner
O000002024,C0009784,shipped,PL,USD,2025-01-01,2025-01-01,partner
O000002025,C0002878,paid,FR,USD,2024-06-01,2024-06-11,mobile
O000002026,C0010391,paid,US,USD,2025-01-02,2025-01-13,partner
O000002027,C0010826,shipped,US,PLN,2025-02-25,2025-02-26,partner
O000002028,C0008903,shipped,ES,EUR,2024-11-27,2024-12-03,partner
O000002029,C0003609,paid,SE,USD,2024-11-01,2024-11-03,mobile
O000002030,C0000337,delivered,ES,EUR,2024-12-06,2024-12-11,web
O000002031,C0009104,created,GB,EUR,2023-05-31,2023-06-10,partner
O000002032,C0010761,delivered,PL,USD,2024-09-09,2024-09-21,mobile
O000002033,C0001707,shipped,DE,USD,2023-07-16,2023-07-23,partner
O000002034,C0011294,paid,US,EUR,2023-10-02,2023-10-15,web
O000002035,C0007632,shipped,SE,PLN,2023-06-01,2023-06-01,partner
O000002036,C0001348,paid,PL,USD,2024-06-04,2024-06-09,partner
O000002037,C0002460,delivered,US,USD,2023-12-24,2023-12-30,web
O000002038,C0006421,paid,GB,EUR,2024-03-08,2024-03-09,mobile
O000002039,C0009029,paid,FR,EUR,2025-01-29,2025-01-30,partner
O000002040,C0007148,refunded,US,USD,2025-06-02,2025-06-13,web
O000002041,C0010968,cancelled,PL,USD,2023-12-02,2023-12-09,mobile
O000002042,C0004232,created,US,EUR,2023-02-06,2023-02-07,partner
O000002043,C0010641,created,DE,USD,2024-08-09,2024-08-13,web
O000002044,C0000619,shipped,ES,EUR,2025-02-05,2025-02-08,partner
O000002045,C0011263,created,PL,EUR,2024-09-01,2024-09-01,web
O000002046,C0005299,paid,FR,EUR,2024-07-17,2024-07-19,partner
O000002047,C0001177,delivered,PL,USD,2025-05-25,2025-05-28,mobile
O000002048,C0005303,created,PL,USD,2023-11-17,2023-11-24,web
O000002049,C0006401,paid,US,USD,2025-04-27,2025-04-29,mobile
O000002050,C0011331,delivered,US,EUR,2024-06-18,2024-06-29,partner
O000002051,C0002874,paid,FR,USD,2025-04-12,2025-04-21,partner
O000002052,C0006165,paid,ES,EUR,2024-03-19,2024-03-29,partner
O000002053,C0004312,paid,SE,USD,2024-11-15,2024-11-27,mobile
