payment_id,order_id,status,amount,currency,created_date
PAY0000006117,O000006117,captured,19.8,USD,2023-11-15
PAY0000006118,O000006118,captured,41.77,EUR,2025-01-18
PAY0000006119,O000006119,captured,39.0,USD,2023-12-29
PAY0000006120,O000006120,captured,58.38,EUR,2024-08-26
PAY0000006121,O000006121,captured,62.44,PLN,2023-09-30
PAY0000006122,O000006122,refunded,19.77,EUR,2024-06-08
PAY0000006123,O000006123,partial_refund,30.33,PLN,2024-11-24
PAY0000006125,O000006125,captured,52.06,EUR,2024-02-13
PAY0000006126,O000006126,captured,28.49,EUR,2024-04-25
PAY0000006127,O000006127,partial_refund,57.41,USD,2023-12-13
PAY0000006128,O000006128,captured,24.64,USD,2025-01-22
PAY0000006129,O000006129,captured,35.11,GBP,2025-05-24
PAY0000006130,O000006130,authorized,24.69,EUR,2024-04-08
PAY0000006131,O000006131,refunded,27.15,EUR,2023-12-04
PAY0000006132,O000006132,captured,14.15,USD,2025-05-11
PAY0000006133,O000006133,authorized,63.84,USD,2024-05-08
PAY0000006134,O000006134,captured,20.66,GBP,2025-01-27
PAY0000006135,O000006135,captured,36.43,USD,2024-02-01
PAY0000006137,O000006137,captured,39.74,GBP,2024-06-24
PAY0000006138,O000006138,captured,33.7,USD,2024-01-18
PAY0000006139,O000006139,captured,15.45,EUR,2024-04-30
PAY0000006140,O000006140,captured,15.92,EUR,2024-11-18
PAY0000006141,O000006141,captured,26.61,EUR,2023-08-06
PAY0000006142,O000006142,authorized,59.35,EUR,2024-02-04
PAY0000006143,O000006143,refunded,72.92,USD,2024-07-06
PAY0000006144,O000006144,captured,6.32,EUR,2023-05-28
PAY0000006145,O000006145,captured,11.25,EUR,2023-02-22
PAY0000006146,O000006146,refunded,29.58,PLN,2023-06-28
PAY0000006147, O000006147 ,refunded,22.65,EUR,2024-07-25
PAY0000006148, O000006148 ,captured,99.19,EUR,2023-11-23
PAY0000006149,O000006149,captured,28.89,USD,2023-11-05
PAY0000006150,o000006150,captured,26.35,USD,2024-10-19
PAY0000006151,O000006151,captured,116.99,EUR,2024-03-20
PAY0000006152,O000006152,refunded,33.99,PLN,2025-01-12
PAY0000006153,O000006153,captured,16.0,EUR,2023-12-18
PAY0000006154,O000006154,captured,65.32,EUR,2025-04-20
PAY0000006155,O000006155,refunded,24.96,PLN,2023-01-11
PAY0000006160,O000006160,captured,46.66,EUR,2023-04-22
PAY0000006162,O000006162,captured,25.02,EUR,2023-08-07
PAY0000006163,O000006163,refunded,16.65,EUR,2024-09-10
PAY0000006164,O000006164,captured,25.34,EUR,2025-02-12
PAY0000006165,O000006165,authorized,25.86,EUR,2024-09-07
PAY0000006166,O000006166,refunded,14.23,EUR,2024-02-06
PAY0000006167,O000006167,captured,18.96,EUR,2023-06-13
PAY0000006168,O000006168,captured,20.67,USD,2025-02-22
PAY0000006169,O000006169,failed,7.65,USD,2025-03-25
PAY0000006171,O000006171,captured,18.3,EUR,2023-10-23
PAY0000006172,O000006172,authorized,8.57,EUR,2024-12-17
PAY0000006173,O000006173,captured,29.7,EUR,2023-02-17
PAY0000006174,O000006174,captured,51.12,EUR,2024-06-02
PAY0000006175,o000006175,captured,10.22,EUR,2024-04-01
PAY0000006176,O000006176,captured,46.55,EUR,2023-05-24
PAY0000006177,O000006177,captured,29.01,EUR,2024-10-28
PAY0000006178,O000006178,refunded,17.76,EUR,2025-05-03
PAY0000006179,O000006179,captured,56.65,EUR,2024-05-16
PAY0000006180,O000006180,captured,11.05,EUR,2024-04-20
PAY0000006181,O000006181,captured,103.47,EUR,2023-11-21
PAY0000006182,O000006182,refunded,14.15,USD,2024-12-06
PAY0000006183,O000006183,captured,15.39,EUR,2023-05-03
PAY0000006184,o000006184,captured,22.74,EUR,2024-02-12
PAY0000006185,o000006185,captured,43.24,EUR,2023-01-27
PAY0000006186,O000006186,authorized,9.47,EUR,2024-01-22
PAY0000006187,O000006187,authorized,63.55,EUR,2023-07-28
PAY0000006188,O000006188,refunded,19.03,EUR,2023-05-20
PAY0000006189,O000006189,captured,27.79,EUR,2024-08-27
PAY0000006190,O000006190,authorized,64.14,USD,2024-04-29
PAY0000006191,O000006191,refunded,54.86,GBP,2024-12-08
PAY0000006192,O000006192,refunded,31.37,EUR,2023-01-27
PAY0000006193,O000006193,captured,34.38,EUR,2025-03-20
PAY0000006194,O000006194,captured,14.45,USD,2023-08-18
PAY0000006195,O000006195,captured,55.98,USD,2025-01-28
PAY0000006196,O000006196,captured,25.27,EUR,2023-05-21
PAY0000006197,O000006197,captured,44.49,EUR,2024-09-13
PAY0000006199,O000006199,captured,28.32,EUR,2024-02-13
PAY0000006200, O000006200 ,captured,20.13,EUR,2024-07-29
PAY0000006201,O000006201,captured,23.62,USD,2023-04-23
PAY0000006202,O000006202,captured,13.99,USD,2024-07-31
PAY0000006203,O000006203,partial_refund,37.59,USD,2024-06-19
PAY0000006204,O000006204,captured,26.07,EUR,2024-02-17
PAY0000006205,O000006205,captured,40.34,PLN,2024-02-19
PAY0000006206,O000006206,captured,76.8,EUR,2023-09-18
PAY0000006207,O000006207,refunded,28.1,USD,2023-08-04
PAY0000006208,O000006208,refunded,22.57,USD,2023-07-01
PAY0000006209,O000006209,failed,35.59,EUR,2025-05-18
PAY0000006210,O000006210,captured,10.54,EUR,2023-12-26
PAY0000006211,O000006211,captured,41.84,EUR,2023-11-06
PAY0000006212,O000006212,captured,41.09,PLN,2023-07-13
PAY0000006213,O000006213,captured,10.12,EUR,2023-05-22
PAY0000006214,O000006214,authorized,30.71,EUR,2023-10-24
PAY0000006215,O000006215,failed,29.52,USD,2025-05-06
PAY0000006216,O000006216,captured,114.43,EUR,2023-03-11
PAY0000006217,O000006217,refunded,31.68,PLN,2025-04-25
PAY0000006218,O000006218,captured,22.48,USD,2023-03-08
PAY0000006219,O000006219,captured,26.24,EUR,2024-11-01
PAY0000006220,O000006220,captured,24.24,EUR,2025-06-12
PAY0000006221,O000006221,captured,44.12,EUR,2024-02-29
PAY0000006222,O000006222,authorized,16.89,USD,2024-07-19
PAY0000006223, O000006223 ,captured,21.39,USD,2024-09-02
PAY0000006224,O000006224,captured,52.53,USD,2024-03-27
PAY0000006225,O000006225,captured,12.75,EUR,2024-06-06
PAY0000006226,O000006226,refunded,24.89,EUR,2023-04-14
PAY0000006227,O000006227,captured,16.03,GBP,2025-01-11
PAY0000006228,O000006228,captured,28.84,EUR,2025-04-05
PAY0000006229,O000006229,captured,31.4,EUR,2024-07-15
PAY0000006230,O000006230,captured,32.4,EUR,2023-06-19
PAY0000006231,O000006231,captured,28.26,EUR,2023-03-23
PAY0000006232,O000006232,captured,29.76,EUR,2025-01-22
PAY0000006233, O000006233 ,captured,67.72,USD,2024-04-15
PAY0000006234,O000006234,captured,47.57,EUR,2025-01-11
PAY0000006235,O000006235,captured,22.5,PLN,2025-02-20
PAY0000006236,O000006236,captured,10.95,USD,2023-12-10
PAY0000006237,O000006237,captured,19.69,USD,2024-12-05
PAY0000006238,O000006238,captured,16.58,USD,2023-02-27
PAY0000006239,O000006239,partial_refund,9.29,EUR,2024-03-12
PAY0000006240,O000006240,captured,19.9,EUR,2023-11-23
PAY0000006242,O000006242,authorized,13.67,EUR,2024-03-11
PAY0000006243,O000006243,captured,14.19,EUR,2024-04-02
PAY0000006244,O000006244,captured,57.21,EUR,2025-06-13
PAY0000006245,O000006245,authorized,26.79,EUR,2024-11-10
PAY0000006246,o000006246,captured,7.56,USD,2023-12-19
PAY0000006247,O000006247,captured,28.83,PLN,2024-10-13
PAY0000006248,O000006248,captured,41.79,EUR,2024-08-01
PAY0000006250,O000006250,captured,25.91,EUR,2024-02-13
PAY0000006251,O000006251,partial_refund,40.91,EUR,2024-11-03
PAY0000006252,O000006252,captured,17.6,EUR,2023-05-23
PAY0000006253,O000006253,refunded,41.58,EUR,2025-04-16
PAY0000006254,O000006254,captured,58.24,USD,2025-04-06
PAY0000006255,O000006255,captured,25.87,EUR,2023-08-31
PAY0000006256,O000006256,captured,47.58,EUR,2024-12-10
PAY0000006257,O000006257,captured,42.29,USD,2024-05-16
PAY0000006259,O000006259,failed,58.95,EUR,2024-06-05
PAY0000006260,O000006260,captured,15.48,EUR,2023-12-26
PAY0000006261,O000006261,failed,68.24,USD,2024-08-03
PAY0000006262,O000006262,refunded,25.13,PLN,2023-04-15
PAY0000006264,O000006264,captured,41.36,EUR,2023-02-04
PAY0000006265,O000006265,captured,15.46,EUR,2023-11-29
PAY0000006266,O000006266,refunded,74.4,EUR,2024-05-07
PAY0000006267,O000006267,captured,40.69,EUR,2024-12-30
PAY0000006268,O000006268,failed,12.52,EUR,2025-01-16
PAY0000006269,O000006269,authorized,15.08,EUR,2024-09-14
PAY0000006270,O000006270,captured,15.39,EUR,2023-01-25
PAY0000006271,O000006271,captured,3.73,EUR,2024-07-16
PAY0000006272,O000006272,failed,36.91,USD,2023-07-09
PAY0000006273,O000006273,refunded,15.21,USD,2024-06-07
PAY0000006276, O000006276 ,captured,9.9,EUR,2024-10-28
PAY0000006277,O000006277,captured,87.3,USD,2023-09-24
PAY0000006278,O000006278,captured,63.3,PLN,2023-06-30
PAY0000006279,O000006279,captured,11.23,EUR,2025-03-22
PAY0000006280,O000006280,partial_refund,32.96,EUR,2024-11-02
PAY0000006281,O000006281,captured,16.07,USD,2024-01-12
PAY0000006282,O000006282,captured,7.24,EUR,2024-07-29
PAY0000006283,O000006283,captured,62.69,USD,2023-09-15
PAY0000006284,O000006284,captured,18.25,EUR,2023-07-03
PAY0000006286,O000006286,partial_refund,19.47,EUR,2024-11-17
PAY0000006287,O000006287,captured,26.11,USD,2023-05-30
PAY0000006288,O000006288,captured,36.35,USD,2025-05-04
PAY0000006289,O000006289,captured,75.46,EUR,2024-02-20
PAY0000006290,O000006290,captured,52.91,EUR,2025-06-17
PAY0000006291,O000006291,captured,25.14,EUR,2024-12-10
PAY0000006292,O000006292,captured,10.27,USD,2024-05-24
PAY0000006293,o000006293,captured,45.25,EUR,2024-06-30
PAY0000006294,O000006294,captured,6.91,USD,2025-05-19
PAY0000006295,O000006295,refunded,8.89,EUR,2023-10-22
PAY0000006296,O000006296,refunded,62.29,EUR,2023-05-01
PAY0000006297,O000006297,captured,34.47,PLN,2024-01-01
PAY0000006298,O000006298,captured,80.42,EUR,2024-08-15
PAY0000006299,O000006299,captured,13.03,USD,2025-03-14
PAY0000006300,O000006300,captured,7.73,EUR,2024-01-29
PAY0000006301,O000006301,captured,30.48,EUR,2023-12-15
PAY0000006302,O000006302,captured,20.98,EUR,2025-05-13
PAY0000006305,O000006305,captured,7.3,EUR,2024-01-21
PAY0000006306,O000006306,authorized,19.13,EUR,2023-10-24
PAY0000006307,O000006307,captured,20.49,EUR,2023-01-11
PAY0000006308,O000006308,captured,18.47,USD,2023-05-17
PAY0000006309,O000006309,partial_refund,14.27,EUR,2024-02-17
PAY0000006310,O000006310,captured,31.46,USD,2024-11-23
PAY0000006311,O000006311,captured,31.66,USD,2025-06-18
PAY0000006313,O000006313,refunded,39.74,EUR,2023-01-27
PAY0000006314,O000006314,captured,4.86,PLN,2025-06-04
PAY0000006315, O000006315 ,failed,127.49,EUR,2023-10-06
PAY0000006316,O000006316,captured,14.13,EUR,2024-03-12
PAY0000006317,O000006317,partial_refund,52.29,EUR,2024-09-25
PAY0000006318,O000006318,captured,10.71,USD,2024-06-08
PAY0000006319,O000006319,failed,37.14,EUR,2023-01-06
PAY0000006320,O000006320,captured,30.35,EUR,2024-12-13
PAY0000006321,O000006321,refunded,35.66,USD,2024-06-27
PAY0000006322,O000006322,captured,65.56,GBP,2025-02-28
PAY0000006323,O000006323,captured,22.89,USD,2024-06-22
PAY0000006325,O000006325,captured,32.14,USD,2025-05-08
PAY0000006326,O000006326,partial_refund,32.16,PLN,2023-06-22
PAY0000006327,O000006327,captured,23.52,EUR,2023-10-20
PAY0000006328, O000006328 ,refunded,26.49,EUR,2024-01-10
PAY0000006329,O000006329,authorized,17.23,EUR,2024-06-26
PAY0000006330,O000006330,captured,24.39,EUR,2023-11-19
PAY0000006331,O000006331,authorized,6.96,EUR,2023-12-21
PAY0000006332, O000006332 ,authorized,90.09,EUR,2024-12-11
PAY0000006333,O000006333,captured,34.61,USD,2024-07-08
PAY0000006334,O000006334,captured,38.09,EUR,2024-06-24
PAY0000006335,O000006335,captured,26.84,USD,2023-09-13
PAY0000006336,O000006336,captured,19.5,EUR,2024-06-22
PAY0000006337,O000006337,captured,32.61,EUR,2025-02-14
PAY0000006338, O000006338 ,refunded,67.95,USD,2024-08-29
PAY0000006339,O000006339,captured,28.95,EUR,2024-07-03
PAY0000006340,O000006340,captured,75.04,USD,2023-10-05
PAY0000006341,O000006341,refunded,20.88,EUR,2023-07-10
PAY0000006342,O000006342,captured,16.73,EUR,2024-02-03
PAY0000006344,O000006344,authorized,20.99,USD,2023-05-04
PAY0000006345,O000006345,partial_refund,23.67,EUR,2024-12-20
PAY0000006346,O000006346,captured,20.52,EUR,2023-12-31
PAY0000006347,O000006347,refunded,88.91,EUR,2024-05-27
PAY0000006348,O000006348,authorized,29.79,EUR,2023-08-11
PAY0000006349,O000006349,captured,34.04,EUR,2025-03-29
PAY0000006350,O000006350,captured,46.11,USD,2023-08-16
PAY0000006351,O000006351,captured,41.76,GBP,2023-06-26
PAY0000006353,O000006353,captured,43.32,EUR,2023-01-01
PAY0000006354,O000006354,authorized,18.63,USD,2025-03-04
PAY0000006355,O000006355,captured,23.43,EUR,2023-10-04
PAY0000006356,O000006356,authorized,30.43,USD,2024-02-22
PAY0000006357,O000006357,partial_refund,41.47,GBP,2024-02-27
PAY0000006358,O000006358,partial_refund,50.16,EUR,2024-05-23
PAY0000006359,O000006359,captured,5.03,EUR,2024-02-17
PAY0000006360,O000006360,captured,29.57,USD,2024-02-02
PAY0000006361,O000006361,captured,55.8,EUR,2024-11-09
PAY0000006362,O000006362,captured,14.23,USD,2024-05-07
PAY0000006364,O000006364,authorized,83.45,EUR,2025-02-19
PAY0000006365,O000006365,captured,6.39,EUR,2023-04-18
PAY0000006366,O000006366,authorized,34.84,EUR,2024-03-27
PAY0000006367,O000006367,refunded,66.61,EUR,2024-06-11
PAY0000006368,O000006368,authorized,24.21,PLN,2025-03-25
PAY0000006369,O000006369,captured,65.64,USD,2024-05-30
PAY0000006370,O000006370,captured,13.64,PLN,2023-08-24
PAY0000006371,O000006371,captured,7.42,EUR,2025-04-01
PAY0000006372,O000006372,captured,11.92,USD,2023-12-12
PAY0000006374,O000006374,captured,41.05,PLN,2023-03-20
PAY0000006375,O000006375,captured,22.21,EUR,2024-04-19
PAY0000006376,O000006376,captured,15.76,GBP,2024-09-04
PAY0000006377,O000006377,refunded,18.04,EUR,2025-03-07
PAY0000006378,O000006378,captured,28.68,EUR,2023-02-09
PAY0000006379,O000006379,captured,24.1,USD,2023-06-03
PAY0000006380,O000006380,captured,27.3,USD,2024-05-23
PAY0000006381,O000006381,refunded,88.1,EUR,2025-01-04
PAY0000006382,O000006382,captured,11.13,EUR,2025-05-05
PAY0000006384,O000006384,captured,24.86,EUR,2023-04-26
PAY0000006385,O000006385,captured,15.6,EUR,2023-07-29
PAY0000006386,O000006386,refunded,14.77,USD,2023-01-02
PAY0000006387,O000006387,captured,51.15,EUR,2024-12-18
PAY0000006388,O000006388,captured,29.55,EUR,2025-03-28
PAY0000006389,O000006389,partial_refund,33.34,EUR,2024-10-14
PAY0000006391,O000006391,authorized,31.84,USD,2024-10-30
PAY0000006392,O000006392,captured,6.76,GBP,2024-08-25
PAY0000006393,O000006393,authorized,4.53,USD,2025-01-16
PAY0000006395,O000006395,captured,18.69,EUR,2024-01-06
PAY0000006396,O000006396,authorized,31.74,PLN,2024-09-15
PAY0000006397,O000006397,captured,15.81,EUR,2023-12-31
PAY0000006398,O000006398,authorized,31.27,EUR,2024-01-20
PAY0000006399,O000006399,captured,35.08,USD,2024-09-08
PAY0000006400,O000006400,captured,45.78,EUR,2024-03-10
PAY0000006401,O000006401,captured,13.14,USD,2024-03-12
PAY0000006402,O000006402,partial_refund,14.03,EUR,2025-03-03
PAY0000006403,O000006403,authorized,33.79,USD,2024-07-26
PAY0000006404,O000006404,captured,56.71,EUR,2024-05-24
PAY0000006405,O000006405,captured,20.95,EUR,2024-02-06
PAY0000006406, O000006406 ,captured,19.66,EUR,2024-03-08
PAY0000006407,O000006407,failed,10.16,EUR,2024-11-12
PAY0000006408,O000006408,authorized,99.46,USD,2024-09-08
PAY0000006409,O000006409,partial_refund,21.02,EUR,2024-09-17
PAY0000006410,O000006410,partial_refund,15.8,EUR,2025-01-23
PAY0000006411,O000006411,partial_refund,18.54,USD,2023-05-14
PAY0000006412,O000006412,partial_refund,42.63,EUR,2024-08-02
PAY0000006413,O000006413,captured,3.53,PLN,2023-04-19
PAY0000006414,O000006414,partial_refund,68.39,USD,2025-05-31
PAY0000006415, O000006415 ,captured,13.39,EUR,2024-02-01
PAY0000006416,O000006416,captured,35.7,EUR,2023-04-02
PAY0000006417,O000006417,refunded,7.65,GBP,2024-07-16
PAY0000006418,O000006418,refunded,27.35,EUR,2023-03-25
PAY0000006419,O000006419,authorized,14.76,EUR,2024-02-17
PAY0000006420,O000006420,captured,45.43,EUR,2023-10-14
PAY0000006421,O000006421,refunded,16.14,EUR,2025-02-15
PAY0000006422,O000006422,captured,9.52,EUR,2024-03-26
PAY0000006423,O000006423,captured,62.79,GBP,2024-04-21
PAY0000006424,O000006424,captured,21.46,EUR,2023-06-11
PAY0000006425,O000006425,captured,48.52,EUR,2024-02-20
PAY0000006426,O000006426,captured,9.02,EUR,2023-03-18
PAY0000006427,O000006427,captured,20.85,EUR,2023-07-26
PAY0000006428,O000006428,captured,46.83,EUR,2023-06-17
PAY0000006429,O000006429,captured,10.17,USD,2023-07-13
PAY0000006430,O000006430,captured,43.45,EUR,2023-08-01
PAY0000006432,O000006432,authorized,72.46,EUR,2025-02-12
PAY0000006433,O000006433,captured,13.5,EUR,2023-12-04
PAY0000006434,O000006434,captured,15.77,EUR,2024-04-23
PAY0000006435,O000006435,failed,20.12,USD,2023-10-21
PAY0000006436,O000006436,captured,12.29,EUR,2023-05-09
PAY0000006437,O000006437,captured,6.26,GBP,2023-01-21
PAY0000006438,O000006438,captured,33.68,PLN,2023-06-05
PAY0000006439,O000006439,refunded,26.62,EUR,2024-06-05
PAY0000006440,O000006440,captured,36.7,EUR,2023-11-03
PAY0000006441,O000006441,captured,11.5,PLN,2025-03-09
PAY0000006442,O000006442,captured,12.12,EUR,2024-05-14
PAY0000006443,O000006443,captured,15.28,EUR,2024-08-26
PAY0000006444,o000006444,captured,30.45,EUR,2025-02-10
PAY0000006445,O000006445,captured,32.02,EUR,2024-12-30
PAY0000006446,O000006446,captured,28.66,USD,2023-07-08
PAY0000006447,O000006447,failed,7.95,EUR,2024-05-02
PAY0000006448,O000006448,captured,43.06,USD,2025-03-07
PAY0000006449,O000006449,authorized,36.56,EUR,2024-10-12
PAY0000006450,O000006450,partial_refund,23.83,EUR,2025-04-06
PAY0000006451,O000006451,authorized,19.17,EUR,2024-09-12
PAY0000006452,O000006452,captured,73.7,USD,2023-10-24
PAY0000006453,O000006453,captured,55.87,EUR,2024-10-31
PAY0000006454,O000006454,captured,20.53,USD,2024-08-12
PAY0000006455,O000006455,captured,24.74,EUR,2023-09-06
PAY0000006456,O000006456,captured,80.46,EUR,2023-03-10
PAY0000006457,O000006457,authorized,35.38,EUR,2025-01-16
PAY0000006458,O000006458,captured,49.55,PLN,2023-03-10
PAY0000006459,O000006459,captured,30.26,EUR,2024-02-06
PAY0000006460,O000006460,captured,53.19,EUR,2024-04-22
PAY0000006461,O000006461,captured,28.02,PLN,2023-10-20
PAY0000006462,O000006462,captured,7.08,USD,2023-08-31
PAY0000006463,O000006463,partial_refund,34.53,EUR,2023-02-05
PAY0000006464,O000006464,captured,18.52,USD,2024-03-02
PAY0000006465,o000006465,refunded,8.76,EUR,2023-06-23
PAY0000006466,O000006466,refunded,4.85,EUR,2023-04-23
PAY0000006467,O000006467,authorized,34.9,USD,2023-03-03
PAY0000006468,O000006468,authorized,21.27,EUR,2023-06-12
PAY0000006469,O000006469,authorized,45.39,USD,2025-05-08
PAY0000006470,O000006470,captured,10.64,PLN,2024-11-12
PAY0000006471,O000006471,partial_refund,46.93,PLN,2025-05-11
PAY0000006472,O000006472,captured,17.07,EUR,2024-11-29
PAY0000006473,O000006473,captured,14.31,EUR,2025-01-06
PAY0000006474,O000006474,captured,16.58,EUR,2023-08-03
PAY0000006475,O000006475,captured,30.84,PLN,2024-02-24
PAY0000006476,O000006476,refunded,18.0,GBP,2023-11-06
PAY0000006477,O000006477,authorized,14.16,EUR,2024-08-04
PAY0000006478,O000006478,refunded,55.77,EUR,2023-03-26
PAY0000006479,O000006479,captured,20.81,EUR,2025-02-14
PAY0000006480,O000006480,captured,77.26,EUR,2023-06-26
PAY0000006481,O000006481,captured,13.09,EUR,2024-03-28
PAY0000006482,O000006482,captured,26.59,USD,2023-12-03
PAY0000006483,O000006483,captured,20.27,EUR,2023-01-18
PAY0000006484,O000006484,captured,25.05,USD,2023-01-23
PAY0000006485,O000006485,failed,2.31,EUR,2023-02-14
PAY0000006486,O000006486,captured,83.12,EUR,2023-12-12
PAY0000006487,O000006487,captured,31.78,USD,2025-01-09
PAY0000006488,O000006488,captured,49.58,EUR,2024-03-24
PAY0000006489,O000006489,captured,31.01,USD,2024-10-19
PAY0000006490, O000006490 ,captured,12.55,USD,2023-03-25
PAY0000006491,o000006491,captured,51.41,USD,2024-02-03
PAY0000006492,O000006492,captured,37.88,USD,2024-03-29
PAY0000006493,O000006493,captured,37.87,EUR,2024-07-15
PAY0000006494,O000006494,captured,16.87,USD,2024-07-04
PAY0000006495,O000006495,captured,13.23,EUR,2024-04-09
PAY0000006496,O000006496,authorized,19.35,EUR,2023-09-02
PAY0000006497,O000006497,captured,10.3,EUR,2023-03-21
PAY0000006498,O000006498,captured,56.01,EUR,2024-07-18
PAY0000006499,O000006499,captured,11.95,USD,2023-12-14
PAY0000006500,O000006500,captured,25.85,EUR,2023-11-21
PAY0000006503,O000006503,captured,27.38,USD,2024-08-09
PAY0000006504,O000006504,partial_refund,17.48,USD,2024-11-19
PAY0000006505,O000006505,refunded,17.32,GBP,2023-12-19
PAY0000006506,O000006506,authorized,21.79,USD,2023-07-04
PAY0000006507,O000006507,captured,22.58,USD,2023-11-18
PAY0000006508,O000006508,captured,106.05,USD,2023-01-22
PAY0000006509,O000006509,captured,52.58,EUR,2024-02-14
PAY0000006510,O000006510,partial_refund,41.47,EUR,2024-12-11
PAY0000006511,O000006511,refunded,36.85,PLN,2024-05-17
